sample_id,text,implicit_sentiment,sarcasm,irony,idiom_figurative,code_switching,mocking,polarity,emotion,split,source_dataset
fresh_visobert_07749,Lữ Văn Thánh đó là ý do tôi bảo ông trẩu,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05920,"Đồ của shop ok, giá cung khá tốt nữa se. Quay lai nếu có thiếu gì nưa nha",0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_04064,cocc cặc thể ccccc,0,0,0,0,0,0,negative,anger,train,SEACrowd/ViSoBERT
fresh_visobert_11826,Thân thương quá.chuc anh và gia đình sức khỏe và hạnh phúc,0,0,0,0,0,0,positive,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_09955,Thời buổi bây giờ đã thoáng hơn nhưng ko phải phụ huynh nào cũng có cảm tình vs những bạn người đầy mực.,1,1,1,0,0,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_03531,ák tùy địa phương tùy,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05131,linh hồn team cười )),0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09301,dc rồi bạn nhé,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03521,phát nguyễn đánh dằn mặt nè cđ chừa ))))),0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09976,Ngan Tran thay đep k,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_06890,Lo gì chứ 😰 khi đã có tui bên cạnh 😔,0,0,0,0,0,0,negative,fear,train,SEACrowd/ViSoBERT
fresh_visobert_08897,Cảm ơn anh đã liên hệ sẽ có nhân viên phụ trách trực tiếp phản hồi với anh.,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09138,"Dạ em cám ơn chị, em chốt chị hồng xanh ạ",0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00578,nguyễn hoàng,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11415,Thân Hoài Thương chưa nghe mà thấy bạn nói vậy thôi vào lm 1 cái dislike chơi vậy :)),1,1,1,0,0,1,neutral,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_01856,nhơn trạch đồng nai,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_04220,thiệt quỹ hàng dõm tui mua xài thử lạnh nt má chặn cũg tưởng uy tín nge dậy live vô chặn ln lừa đảo,0,0,0,0,1,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_04202,phương minn mãi đồng quan điểm nhai nổi,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01971,hành kinh vn cặc cứu quốc,0,0,0,0,0,0,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_05411,bít đầu đuôi câu chuyện hùa chưởi má ta bây h cắn khẩu nghiệp tạo nghiệp,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_02574,trân trọng dám hi sinh thân mình bảo vệ,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_04462,lân giải trí mùa corona,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01627,lãnh đạo so sánh giá xăng giá điện phát triển so sánh thu nhập dân phát triển,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01491,chết đỉ cặc thầy long cua,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01446,watched this video and felt motivated,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00718,mi rose thiệt,0,0,0,0,0,0,positive,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_10706,Hình ảnh mang tc nhận xu. Hàng ok. Chất lượng ok. Tuy nhiên shop rep tin chậm quá dù đang online. Chưa nhận hàng nhưng vận chuyển đã xác nhận giao hàng thành công. Mất time thêm mấy ngày,1,1,1,0,1,1,positive,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_09567,"Canh thằng nhỏ kỹ vào, nó chôm cup đem cho cr7 đó 😗",0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_07115,Mỹ NgọcNgọc tim ảnh trên cmt á ngọc,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01401,vlol má ))),0,0,0,0,1,0,negative,anger,train,SEACrowd/ViSoBERT
fresh_visobert_07499,quá tuyệt vời cho anh,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_09603,ad chs sever home đi,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00759,vòng thầy hiệu trưởng hơi )),0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03746,nói sai văn phạm câu cú,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09653,tuần sau thi tư tưởng mà vẫn chơi này,1,0,1,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_03400,hà nội đc đổi thành tp mao trạch đông đg biên giới vn đc mở rộng tây tạng giải phóng đài loan nhiệm cặc vụ hàng đầu nhân dân xhcn đế quốc mỹ bọn tay sai cút biển đông biển nam hải thượng hải bắc,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00445,tiên tri đấy phiếu vn,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_08984,Biết sống sao đây 😞,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_01151,dcm chông đứt xích lốp,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10834,Nhưng mà cây kim no to muốn xỉu,1,0,1,1,1,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_01266,im cặc mồm )),0,0,0,0,0,0,negative,other,train,SEACrowd/ViSoBERT
fresh_visobert_00946,gầm giường cặc ta ad nói chuyện ngu vđ,1,0,0,0,0,1,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_02928,cà má khịa vl,0,0,0,1,0,0,negative,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_02014,nguyễn liêm nhầm lẫn tai hại,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11665,Chúc các bạn vui vẻ,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_11697,"Giàu thì nói cứt cũng thành cơm,nói gì chả đúng",0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01256,chúc mừng trần đần đản csvn csvn quy tiên,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05468,quốc thắng cố tình bày tỏ ý kiến chứ mắc mớ động não,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06571,Chi mis cute ghê🥰🥰,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_09947,Tam Vo Dang Duc có fai Hoàng Bảo Sơn k?,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06237,"Kim Phụng Luan Pham Tu Anh Phan, bé Nguyễn Đông Lưu tham gia thử thách này đc ko mọi người 🤣🤣🤣",1,1,0,0,0,1,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_10748,Giờ tao thấy hối hận khi vừa nc với 1 con bò,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09083,Có chuyện gì đang xảy ra với Vietcetera vậy? @_@,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11043,Tem này không cắn được nên em thả tim,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10269,Tú còn đàng đi chạy xe ôm mà🥱🥱,1,0,1,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_11356,"Minh Phi Nguyễn Vâng, em cảm ơn Thầy ah.",0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_07732,Em thấy cũng ổn mà nhỉ 🙄,1,0,1,0,0,0,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_10948,Phap - Đan Mạch Đỗ Chiến Thắng Nguyễn Thanh Hải Nguyễn Văn Thắng,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06301,Box thắng r cj,0,0,0,0,0,0,positive,other,train,SEACrowd/ViSoBERT
fresh_visobert_10244,Chị em chọn lẻ thoải mái.!,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_02484,thầy tui đóng phim mờ ))),0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10220,"Cấp mới bắt đầu học word, excel, 🐧",0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11521,"Dì, ơi coi dì mà cười chết luôn á =)))))",1,1,1,1,0,1,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_09283,Chúc ông Trần Dần luôn khỏe mạnh để nói chuyện cho bà con nghe .,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_04504,minh hiếu đẹp,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_02174,cọp đo buồn lắm,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_02064,gọi taxi khéo mấy bảo xử phạt vi phạm nồng độ cồn,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11549,Thỏ hất cùn hay sao dzậy,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_06726,Võ Văn Tùng vì vk vì tương lai nên đừg khóc ck nhé,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11303,Màu nào cũng xinh hết đó nàng.,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09952,Chào chú gấu 😅😅,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_08276,Giống một cái di động nhỏ và nhiều chức năng nên trẻ con rất thích. Sim dùng gọi điện như điện thoại thông thường. Dễ cài đặt và không nhất thiết cần trợ giúp của chủ shop. Chỉ chờ thời gian đánh giá hiệu năng pin.,0,0,0,1,1,1,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_02807,nứng nứng nứng,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_10388,Em xem đỏ treo sau chi,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03371,cap bình thường đọc chữ bé )),0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_07568,dậy sớm để thànhh côngg,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_01592,8 cười chết 😂 😂,1,0,0,1,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_06977,"vẫn chưa tin lắm, nhưng dù sao cũng hi vọng, vì đang hóng Cầu Chi Kiếm Pháp :v",1,0,1,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_00752,sói uống sữa,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10300,xứ thiên đường cái lol gì cũng hơi tí là phạt,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09491,Như 1 con bò động đực clm =))),1,1,0,1,0,1,neutral,anger,train,SEACrowd/ViSoBERT
fresh_visobert_02234,duy khánh khuôn mặt tiệp,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06935,Co con gà ko Shop,1,0,0,0,1,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_02205,nguyễn chó bn thức ăn 😂 😂,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_04549,đéo má trình bày ))),0,0,0,0,0,0,negative,anger,train,SEACrowd/ViSoBERT
fresh_visobert_09446,6c dc miễn ship k ạ,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03777,ido khỏe mừng,0,0,0,0,1,0,positive,other,train,SEACrowd/ViSoBERT
fresh_visobert_09986,chúng ta Mèo HEn Nguyễn Thu Thủy Linh Em,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01211,đứa con gái chấp nhận má yêu kia giàu vailou,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_07872,nhìn ghét thế chứ lị ❤,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_03831,hà nhật đi đi ))),0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06386,Amber Heard phiên bản Việt Nam à :v,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_07673,"thiếu nhé, dòng RTX nữa nhé",0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11977,"Thương thế, mà cậu mất thì có lan quyên éo gì đến t nhỉ? À nói cho cậu tin vui là t có một cuốn này đấy 😜",1,0,1,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_06683,Xin giá và địa chỉ mua đi Ad,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05113,thay cặc ngu,1,0,0,0,0,1,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_08974,có là cái chắc,0,0,0,0,0,0,negative,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_06896,Làm sao để coi live của ảnh vậy,1,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_02661,nguoi dan dai loan dau co hoi han gi vua dut nghiep phan to quoc xong lai di khau chien tren hoi tinh nao tat dung rac cặc cua hoi nhin cai mo chui cua co ta nhu cai dit vit ghe tom nguoi dan dai loan dung nen lay quoc tich vn nua,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05502,phụng mỹ lai má lon,0,0,0,0,0,0,negative,fear,train,SEACrowd/ViSoBERT
fresh_visobert_06937,Linh Nhi giả thuyết cứt xả từ bầu trời xuống của m thành hiện thực rồi nè,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03966,chúc team refund gaming ảnh ấm áp gia đình thương 🥰 🥰,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_02492,nghèo má vàng vàng nghèo,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_08489,Bình Nhii e này lại còn cùng huyện mới cay chứ :v,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05288,địt vj chon lon sủa câu ngu ngục vcl =))) mục đích ca sĩ cặc khán giả thưởng thức và khán giả quyền nhân xét sản phẩm mấy fans hâm mộ trẩu tre,1,1,0,0,0,1,negative,anger,train,SEACrowd/ViSoBERT
fresh_visobert_09672,Nguyễn Hoàng Minh đọc đi 🤣🤣,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_03182,nguyễn minh phương mua,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05755,mất cắp sân bay sân bay quá cảnh vì mấy chỗ soi hành lý kiểm tra nội bài hành lý đc bốc hành khách đc vali móc chả nhẽ móc toàn bộ chuyến bay )),0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_02067,khánh băng chán bt,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_08326,"Hello C7 nha, c vô trễ",0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09865,"Bình Thới ở q, Bình Quới ở Bình Thạnh, và t nghe bị nhầm địa điểm. km, ko nhiều 🤣🤣🤣",0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_04627,dũng trần việt mỹ xong bay dìa thành 4,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06716,Hii Myy Myy nhanh Vl mời đây đã thay áo r :))),1,1,0,1,0,1,positive,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_11184,trước khi lấy vợ boss có một thân hình hoàn mĩ thế này đây,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06522,Rất đáng tiền,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_06344,style bà ngày xưa còn xịn hơn style bây giờ,1,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_08999,hi vọng buổi tập huấn diễn ra thành công mặc dù có sự xuất hiện của thầy !,1,0,0,0,0,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_08673,Clan Vip gắt lém :(,0,0,0,0,1,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_07736,hên quá đang nằm nhà bấm đt 🙂,1,1,0,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_08943,Tầm này mới là xui gia nha Kkk,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_06116,"Sản phẩm xài tốt, đơn giản không cần cài driver.",0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_07355,Ta đây khờ dại ở nhà ôm chăn.🤣🤣🤣,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_02198,bắc kỳ con trai cặc mâm có mặt @ @,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05513,sống chậm ae,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11708,"fdp zew gjg. ppo ycr kzi, srh kbw uig xlb png een sqf jyx rmnn mff. okd ylj uca lxs bwo zjf aez xlu flb wqs . wxx cja dqo ciz tga, jtx uas had jys gbn , w]gl bxv jps wvs jvg hfx tmf hsx xlv jqr .",0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_08450,"chào bạn, cám ơn bạn đã quan tâm đến dịch vụ làm đẹp của mỹ viện, phí phun chân mày tán bột đối với mày chưa làm qua là ,5, giảm 5% còn 75,, nếu miều mày 6d với phí là ,5, giảm 5% còn ,5,, nếu bạn điêu khắc chân mày 8d phí là 4,, giảm 5% còn ,, bạn nhé",0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_01471,mãnh thú )),0,0,0,0,0,0,negative,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_11403,"E chưa bao giờ là người may mắn,rất mong lần may mắn❤❤❤",0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_09339,Nam chính phốt quá trời luôn 🤦🏼♀,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03491,nguyễn hồng phi cập nhật ttin cũg chíh xác 😂,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_08356,An Nhiên Uh e mỗi người mỗi hoàn cảnh ak,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05865,Tương tác tốt 49,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_00128,fan cứng nè ❤ reaction cute coi mấy hợp lí = ] ] ],0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_10355,Chuc chi nhieu cut khoe,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_11153,Trò rắn này gọi là gì ạ anh Gấp,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_08104,Hẳn ông tích xanh vào xem str đây này,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_05111,cặc thần kinh,0,0,0,1,0,0,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_04795,thanh tú mũ tôm trông yêu vl =))))))),1,1,0,1,0,1,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_03940,đổi cờ kỳ không đổi cặc rẻ rách nha,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_08378,Taylor Tran Trường mnh có ma hả chị,1,1,0,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_01422,sếp người ta động viên đẹp trai đạo lý yêu,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_04470,like hộ ảnh bìa,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06019,đúng là thằng admin khùng,1,1,1,0,1,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_08991,"có sạc, ốp nhưng không có tai nghe.",1,0,1,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_11155,Cau mong cho con se tim ra thu pham de lay lai cong bang cho con thuong con qua,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03953,chửi qá đầu clip chửi nghệ thuật chửi qá trời 😂 👍,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_07055,E. Lọt phát xuống khe.,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_08951,Thanh xuân như 1 cái ôm,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05562,linh lê kkk,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_07016,cái này thì có hơi quá m ạ,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03789,đấy ông già xạo * n cặc tắm bồn thái lan đấy =))),1,1,0,0,0,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_01863,thu ha chó bưởi bố )))))))),0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01033,bọn sờ trym saoooooooo 🤣 🤣 🤣,1,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_06272,She’s very cute,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_01916,mấy đứa sợ đừng đú trang chủ liên minh sợ mấy link ngu,1,0,0,0,1,1,negative,fear,train,SEACrowd/ViSoBERT
fresh_visobert_07508,"Khánh Nhi Mọi người có thể chặn đường bạn này nha, bạn này có nhu cầu kím ny nha, xinh đáng iu, dáng y chị trong ảnh nha. Nhma xin rút kinh nghiệm từ anh trai trong bài",0,0,0,0,0,0,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_00618,trần dần việt nam tỉnh tq trần dần,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10229,"dạ, áo k cổ của người lớn là 9k, áo bé -5k chị nhé. Chị nhắn em chiều cao, cân nặng từng thành viên ạ?",0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11952,Chả bù thủy quân lục túi 😆,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_03025,quang nguyễn đún vậy burn chair hà lội ngon kkk,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
