sample_id,is_sarcasm_positive,positive_selected_for_budget,sarcasm_target_mask,rationale_loss_mask
fresh_visobert_03432,0,0,1,1
fresh_visobert_00505,0,0,1,1
fresh_visobert_02293,0,0,1,1
fresh_visobert_03199,0,0,1,1
fresh_visobert_11679,0,0,1,1
fresh_visobert_08165,0,0,1,1
fresh_visobert_10324,0,0,1,1
fresh_visobert_01333,0,0,1,1
fresh_visobert_07152,0,0,1,1
fresh_visobert_04956,0,0,1,1
fresh_visobert_05514,0,0,1,1
fresh_visobert_06289,0,0,1,1
fresh_visobert_07595,0,0,1,1
fresh_visobert_02472,0,0,1,1
fresh_visobert_07507,0,0,1,1
fresh_visobert_02918,0,0,1,1
fresh_visobert_04430,0,0,1,1
fresh_visobert_00581,0,0,1,1
fresh_visobert_11696,0,0,1,1
fresh_visobert_05274,0,0,1,1
fresh_visobert_11359,0,0,1,1
fresh_visobert_08949,0,0,1,1
fresh_visobert_11518,0,0,1,1
fresh_visobert_09789,0,0,1,1
fresh_visobert_06895,0,0,1,1
fresh_visobert_04181,0,0,1,1
fresh_visobert_02490,0,0,1,1
fresh_visobert_11302,0,0,1,1
fresh_visobert_02386,0,0,1,1
fresh_visobert_07182,1,0,0,0
fresh_visobert_00833,1,0,0,0
fresh_visobert_11627,0,0,1,1
fresh_visobert_06288,0,0,1,1
fresh_visobert_05105,0,0,1,1
fresh_visobert_11709,0,0,1,1
fresh_visobert_07251,0,0,1,1
fresh_visobert_05199,0,0,1,1
fresh_visobert_03282,0,0,1,1
fresh_visobert_06643,1,1,1,1
fresh_visobert_06644,0,0,1,1
fresh_visobert_08444,0,0,1,1
fresh_visobert_00201,0,0,1,1
fresh_visobert_00027,0,0,1,1
fresh_visobert_08081,1,1,1,1
fresh_visobert_07616,0,0,1,1
fresh_visobert_10039,0,0,1,1
fresh_visobert_05648,0,0,1,1
fresh_visobert_04764,0,0,1,1
fresh_visobert_08229,0,0,1,1
fresh_visobert_05279,0,0,1,1
fresh_visobert_09201,0,0,1,1
fresh_visobert_07362,0,0,1,1
fresh_visobert_07725,0,0,1,1
fresh_visobert_02950,0,0,1,1
fresh_visobert_03716,0,0,1,1
fresh_visobert_05551,0,0,1,1
fresh_visobert_04727,0,0,1,1
fresh_visobert_06546,0,0,1,1
fresh_visobert_07482,1,0,0,0
fresh_visobert_01647,0,0,1,1
fresh_visobert_05187,0,0,1,1
fresh_visobert_00726,0,0,1,1
fresh_visobert_08588,0,0,1,1
fresh_visobert_07591,0,0,1,1
fresh_visobert_05588,0,0,1,1
fresh_visobert_09370,0,0,1,1
fresh_visobert_09391,0,0,1,1
fresh_visobert_04562,0,0,1,1
fresh_visobert_04962,0,0,1,1
fresh_visobert_00776,0,0,1,1
fresh_visobert_08550,0,0,1,1
fresh_visobert_06369,1,1,1,1
fresh_visobert_09786,0,0,1,1
fresh_visobert_00479,0,0,1,1
fresh_visobert_05733,0,0,1,1
fresh_visobert_01393,0,0,1,1
fresh_visobert_00133,0,0,1,1
fresh_visobert_00097,0,0,1,1
fresh_visobert_04272,0,0,1,1
fresh_visobert_00540,0,0,1,1
fresh_visobert_04767,0,0,1,1
fresh_visobert_08363,0,0,1,1
fresh_visobert_03411,0,0,1,1
fresh_visobert_09276,0,0,1,1
fresh_visobert_03770,0,0,1,1
fresh_visobert_05504,0,0,1,1
fresh_visobert_00632,1,0,0,0
fresh_visobert_03506,0,0,1,1
fresh_visobert_01407,0,0,1,1
fresh_visobert_09001,0,0,1,1
fresh_visobert_02086,1,1,1,1
fresh_visobert_04415,0,0,1,1
fresh_visobert_03260,0,0,1,1
fresh_visobert_09455,0,0,1,1
fresh_visobert_10462,0,0,1,1
fresh_visobert_03715,0,0,1,1
fresh_visobert_09417,0,0,1,1
fresh_visobert_08655,0,0,1,1
fresh_visobert_03595,0,0,1,1
fresh_visobert_04559,0,0,1,1
fresh_visobert_11376,0,0,1,1
fresh_visobert_01018,0,0,1,1
fresh_visobert_11404,0,0,1,1
fresh_visobert_03345,0,0,1,1
fresh_visobert_08889,1,1,1,1
fresh_visobert_01357,0,0,1,1
fresh_visobert_06328,0,0,1,1
fresh_visobert_00738,0,0,1,1
fresh_visobert_00911,0,0,1,1
fresh_visobert_04076,0,0,1,1
fresh_visobert_01078,0,0,1,1
fresh_visobert_10821,0,0,1,1
fresh_visobert_11445,0,0,1,1
fresh_visobert_02314,0,0,1,1
fresh_visobert_10332,0,0,1,1
fresh_visobert_00974,0,0,1,1
fresh_visobert_07509,0,0,1,1
fresh_visobert_01613,0,0,1,1
fresh_visobert_09374,1,1,1,1
fresh_visobert_00596,0,0,1,1
fresh_visobert_07029,0,0,1,1
fresh_visobert_05296,0,0,1,1
fresh_visobert_03908,0,0,1,1
fresh_visobert_05927,0,0,1,1
fresh_visobert_07347,0,0,1,1
fresh_visobert_10828,0,0,1,1
fresh_visobert_05806,0,0,1,1
fresh_visobert_02155,0,0,1,1
fresh_visobert_06699,0,0,1,1
fresh_visobert_10043,0,0,1,1
fresh_visobert_08133,0,0,1,1
fresh_visobert_06737,0,0,1,1
fresh_visobert_10939,0,0,1,1
fresh_visobert_06913,0,0,1,1
fresh_visobert_09436,0,0,1,1
fresh_visobert_08767,0,0,1,1
fresh_visobert_09462,0,0,1,1
fresh_visobert_11192,0,0,1,1
fresh_visobert_05200,0,0,1,1
fresh_visobert_01217,0,0,1,1
fresh_visobert_09244,0,0,1,1
fresh_visobert_00355,0,0,1,1
fresh_visobert_04730,0,0,1,1
fresh_visobert_09168,0,0,1,1
fresh_visobert_01059,0,0,1,1
fresh_visobert_08512,0,0,1,1
fresh_visobert_04129,0,0,1,1
fresh_visobert_10501,0,0,1,1
fresh_visobert_02581,0,0,1,1
fresh_visobert_11405,0,0,1,1
fresh_visobert_08744,0,0,1,1
fresh_visobert_02591,0,0,1,1
fresh_visobert_07233,0,0,1,1
fresh_visobert_09912,0,0,1,1
fresh_visobert_09315,0,0,1,1
fresh_visobert_02525,0,0,1,1
fresh_visobert_06862,0,0,1,1
fresh_visobert_00192,0,0,1,1
fresh_visobert_10832,0,0,1,1
fresh_visobert_05747,0,0,1,1
fresh_visobert_11513,0,0,1,1
fresh_visobert_08242,0,0,1,1
fresh_visobert_10604,0,0,1,1
fresh_visobert_05593,0,0,1,1
fresh_visobert_00363,0,0,1,1
fresh_visobert_09393,0,0,1,1
fresh_visobert_05134,0,0,1,1
fresh_visobert_02338,0,0,1,1
fresh_visobert_04050,0,0,1,1
fresh_visobert_05371,0,0,1,1
fresh_visobert_11701,0,0,1,1
fresh_visobert_08903,0,0,1,1
fresh_visobert_10439,0,0,1,1
fresh_visobert_10454,0,0,1,1
fresh_visobert_00187,0,0,1,1
fresh_visobert_03964,0,0,1,1
fresh_visobert_00741,0,0,1,1
fresh_visobert_03495,0,0,1,1
fresh_visobert_08620,0,0,1,1
fresh_visobert_02163,0,0,1,1
fresh_visobert_09748,0,0,1,1
fresh_visobert_06796,0,0,1,1
fresh_visobert_08750,0,0,1,1
fresh_visobert_08072,0,0,1,1
fresh_visobert_11970,0,0,1,1
fresh_visobert_06808,0,0,1,1
fresh_visobert_04247,0,0,1,1
fresh_visobert_04513,0,0,1,1
fresh_visobert_10341,0,0,1,1
fresh_visobert_03162,0,0,1,1
fresh_visobert_02643,0,0,1,1
fresh_visobert_02675,0,0,1,1
fresh_visobert_00627,0,0,1,1
fresh_visobert_02848,0,0,1,1
fresh_visobert_10715,0,0,1,1
fresh_visobert_04742,0,0,1,1
fresh_visobert_00978,0,0,1,1
fresh_visobert_06919,1,1,1,1
fresh_visobert_08182,0,0,1,1
fresh_visobert_11354,0,0,1,1
fresh_visobert_11290,0,0,1,1
fresh_visobert_09131,0,0,1,1
fresh_visobert_04626,0,0,1,1
fresh_visobert_10701,0,0,1,1
fresh_visobert_06814,0,0,1,1
fresh_visobert_07674,1,1,1,1
fresh_visobert_07670,0,0,1,1
fresh_visobert_06542,0,0,1,1
fresh_visobert_05983,0,0,1,1
fresh_visobert_04093,0,0,1,1
fresh_visobert_00245,0,0,1,1
fresh_visobert_06790,0,0,1,1
fresh_visobert_02462,0,0,1,1
fresh_visobert_11837,0,0,1,1
fresh_visobert_00103,0,0,1,1
fresh_visobert_06168,0,0,1,1
fresh_visobert_10679,0,0,1,1
fresh_visobert_03599,0,0,1,1
fresh_visobert_03748,0,0,1,1
fresh_visobert_06043,0,0,1,1
fresh_visobert_08586,0,0,1,1
fresh_visobert_08704,0,0,1,1
fresh_visobert_04510,0,0,1,1
fresh_visobert_09134,0,0,1,1
fresh_visobert_08178,0,0,1,1
fresh_visobert_06995,0,0,1,1
fresh_visobert_00996,0,0,1,1
fresh_visobert_06528,0,0,1,1
fresh_visobert_09498,0,0,1,1
fresh_visobert_06353,0,0,1,1
fresh_visobert_05601,0,0,1,1
fresh_visobert_01168,0,0,1,1
fresh_visobert_02246,0,0,1,1
fresh_visobert_03829,0,0,1,1
fresh_visobert_11110,1,1,1,1
fresh_visobert_06989,0,0,1,1
fresh_visobert_03314,0,0,1,1
fresh_visobert_02641,0,0,1,1
fresh_visobert_10716,0,0,1,1
fresh_visobert_01947,0,0,1,1
fresh_visobert_09186,0,0,1,1
fresh_visobert_07466,0,0,1,1
fresh_visobert_03776,0,0,1,1
fresh_visobert_10962,0,0,1,1
fresh_visobert_02475,0,0,1,1
fresh_visobert_08237,0,0,1,1
fresh_visobert_11537,0,0,1,1
fresh_visobert_10669,0,0,1,1
fresh_visobert_05781,0,0,1,1
fresh_visobert_06398,0,0,1,1
fresh_visobert_08138,0,0,1,1
fresh_visobert_02648,0,0,1,1
fresh_visobert_04989,0,0,1,1
fresh_visobert_11428,0,0,1,1
fresh_visobert_03699,0,0,1,1
fresh_visobert_10231,0,0,1,1
fresh_visobert_03425,0,0,1,1
fresh_visobert_06321,0,0,1,1
fresh_visobert_01370,0,0,1,1
fresh_visobert_08724,0,0,1,1
fresh_visobert_04482,0,0,1,1
fresh_visobert_11587,0,0,1,1
fresh_visobert_06943,0,0,1,1
fresh_visobert_03396,0,0,1,1
fresh_visobert_01161,0,0,1,1
fresh_visobert_07790,0,0,1,1
fresh_visobert_10694,0,0,1,1
fresh_visobert_06523,0,0,1,1
fresh_visobert_05020,0,0,1,1
fresh_visobert_05173,0,0,1,1
fresh_visobert_09631,0,0,1,1
fresh_visobert_07043,0,0,1,1
fresh_visobert_04786,0,0,1,1
fresh_visobert_08825,0,0,1,1
fresh_visobert_08713,1,1,1,1
fresh_visobert_07458,0,0,1,1
fresh_visobert_00595,0,0,1,1
fresh_visobert_11411,0,0,1,1
fresh_visobert_00203,0,0,1,1
fresh_visobert_11490,0,0,1,1
fresh_visobert_10557,0,0,1,1
fresh_visobert_07301,0,0,1,1
fresh_visobert_00487,0,0,1,1
fresh_visobert_11089,0,0,1,1
fresh_visobert_08876,0,0,1,1
fresh_visobert_08274,0,0,1,1
fresh_visobert_08422,0,0,1,1
fresh_visobert_11078,0,0,1,1
fresh_visobert_03513,0,0,1,1
fresh_visobert_02915,0,0,1,1
fresh_visobert_10620,0,0,1,1
fresh_visobert_09240,0,0,1,1
fresh_visobert_11041,0,0,1,1
fresh_visobert_03768,0,0,1,1
fresh_visobert_05415,0,0,1,1
fresh_visobert_00746,0,0,1,1
fresh_visobert_04071,1,1,1,1
fresh_visobert_08014,0,0,1,1
fresh_visobert_02025,0,0,1,1
fresh_visobert_04633,0,0,1,1
fresh_visobert_08451,0,0,1,1
fresh_visobert_02980,0,0,1,1
fresh_visobert_01259,0,0,1,1
fresh_visobert_04944,0,0,1,1
fresh_visobert_05944,0,0,1,1
fresh_visobert_07041,0,0,1,1
fresh_visobert_08177,0,0,1,1
fresh_visobert_07047,0,0,1,1
fresh_visobert_00649,0,0,1,1
fresh_visobert_00637,0,0,1,1
fresh_visobert_03353,0,0,1,1
fresh_visobert_00956,0,0,1,1
fresh_visobert_03750,0,0,1,1
fresh_visobert_02367,0,0,1,1
fresh_visobert_00863,0,0,1,1
fresh_visobert_10512,0,0,1,1
fresh_visobert_01439,0,0,1,1
fresh_visobert_08893,1,0,0,0
fresh_visobert_11099,0,0,1,1
fresh_visobert_00322,0,0,1,1
fresh_visobert_09590,0,0,1,1
fresh_visobert_03280,0,0,1,1
fresh_visobert_05595,0,0,1,1
fresh_visobert_11203,0,0,1,1
fresh_visobert_11770,0,0,1,1
fresh_visobert_01533,0,0,1,1
fresh_visobert_00515,0,0,1,1
fresh_visobert_06347,1,0,0,0
fresh_visobert_03518,0,0,1,1
fresh_visobert_01547,0,0,1,1
fresh_visobert_10358,0,0,1,1
fresh_visobert_10976,0,0,1,1
fresh_visobert_02790,0,0,1,1
fresh_visobert_11057,0,0,1,1
fresh_visobert_09648,0,0,1,1
fresh_visobert_10742,0,0,1,1
fresh_visobert_05325,0,0,1,1
fresh_visobert_01079,0,0,1,1
fresh_visobert_08358,0,0,1,1
fresh_visobert_04658,0,0,1,1
fresh_visobert_09730,0,0,1,1
fresh_visobert_07370,0,0,1,1
fresh_visobert_02723,0,0,1,1
fresh_visobert_03111,0,0,1,1
fresh_visobert_01828,0,0,1,1
fresh_visobert_01786,0,0,1,1
fresh_visobert_03066,0,0,1,1
fresh_visobert_06010,1,1,1,1
fresh_visobert_01206,0,0,1,1
fresh_visobert_10314,0,0,1,1
fresh_visobert_10062,0,0,1,1
fresh_visobert_00121,0,0,1,1
fresh_visobert_01545,0,0,1,1
fresh_visobert_02471,0,0,1,1
fresh_visobert_08536,0,0,1,1
fresh_visobert_01302,0,0,1,1
fresh_visobert_06359,0,0,1,1
fresh_visobert_06297,0,0,1,1
fresh_visobert_05759,0,0,1,1
fresh_visobert_11470,1,1,1,1
fresh_visobert_11274,1,0,0,0
fresh_visobert_09188,0,0,1,1
fresh_visobert_02586,0,0,1,1
fresh_visobert_05528,0,0,1,1
fresh_visobert_09840,0,0,1,1
fresh_visobert_00112,0,0,1,1
fresh_visobert_10595,0,0,1,1
fresh_visobert_01537,0,0,1,1
fresh_visobert_02212,0,0,1,1
fresh_visobert_08865,0,0,1,1
fresh_visobert_04883,0,0,1,1
fresh_visobert_08610,0,0,1,1
fresh_visobert_05144,0,0,1,1
fresh_visobert_01955,0,0,1,1
fresh_visobert_11076,0,0,1,1
fresh_visobert_04466,0,0,1,1
fresh_visobert_09666,0,0,1,1
fresh_visobert_07502,0,0,1,1
fresh_visobert_07787,0,0,1,1
fresh_visobert_10408,0,0,1,1
fresh_visobert_06418,0,0,1,1
fresh_visobert_01314,0,0,1,1
fresh_visobert_08779,0,0,1,1
fresh_visobert_09367,0,0,1,1
fresh_visobert_08139,0,0,1,1
fresh_visobert_06079,0,0,1,1
fresh_visobert_05226,0,0,1,1
fresh_visobert_03708,0,0,1,1
fresh_visobert_04780,0,0,1,1
fresh_visobert_08299,0,0,1,1
fresh_visobert_05560,0,0,1,1
fresh_visobert_04303,0,0,1,1
fresh_visobert_10894,0,0,1,1
fresh_visobert_04397,0,0,1,1
fresh_visobert_04822,0,0,1,1
fresh_visobert_06968,0,0,1,1
fresh_visobert_03734,0,0,1,1
fresh_visobert_05785,0,0,1,1
fresh_visobert_09833,0,0,1,1
fresh_visobert_03158,0,0,1,1
fresh_visobert_05123,0,0,1,1
fresh_visobert_08061,0,0,1,1
fresh_visobert_10978,0,0,1,1
fresh_visobert_05573,0,0,1,1
fresh_visobert_09807,0,0,1,1
fresh_visobert_06476,0,0,1,1
fresh_visobert_08214,0,0,1,1
fresh_visobert_08049,0,0,1,1
fresh_visobert_05804,0,0,1,1
fresh_visobert_00669,0,0,1,1
fresh_visobert_04157,0,0,1,1
fresh_visobert_06903,0,0,1,1
fresh_visobert_09150,0,0,1,1
fresh_visobert_02803,0,0,1,1
fresh_visobert_00735,0,0,1,1
fresh_visobert_08463,0,0,1,1
fresh_visobert_09476,0,0,1,1
fresh_visobert_01579,0,0,1,1
fresh_visobert_00908,0,0,1,1
fresh_visobert_10058,0,0,1,1
fresh_visobert_00497,0,0,1,1
fresh_visobert_01920,0,0,1,1
fresh_visobert_05101,0,0,1,1
fresh_visobert_03291,0,0,1,1
fresh_visobert_09159,0,0,1,1
fresh_visobert_10970,0,0,1,1
fresh_visobert_03164,0,0,1,1
fresh_visobert_10073,0,0,1,1
fresh_visobert_05570,0,0,1,1
fresh_visobert_08527,0,0,1,1
fresh_visobert_07008,0,0,1,1
fresh_visobert_08727,0,0,1,1
fresh_visobert_08070,0,0,1,1
fresh_visobert_04597,0,0,1,1
fresh_visobert_00743,0,0,1,1
fresh_visobert_03640,0,0,1,1
fresh_visobert_05630,0,0,1,1
fresh_visobert_01286,0,0,1,1
fresh_visobert_04637,0,0,1,1
fresh_visobert_06930,0,0,1,1
fresh_visobert_01072,0,0,1,1
fresh_visobert_05408,0,0,1,1
fresh_visobert_04352,0,0,1,1
fresh_visobert_11273,0,0,1,1
fresh_visobert_08220,0,0,1,1
fresh_visobert_05066,0,0,1,1
fresh_visobert_06063,1,0,0,0
fresh_visobert_11185,1,0,0,0
fresh_visobert_02088,0,0,1,1
fresh_visobert_03409,0,0,1,1
fresh_visobert_02529,0,0,1,1
fresh_visobert_09169,0,0,1,1
fresh_visobert_10133,0,0,1,1
fresh_visobert_08622,1,1,1,1
fresh_visobert_01417,0,0,1,1
fresh_visobert_04031,0,0,1,1
fresh_visobert_01878,0,0,1,1
fresh_visobert_07965,0,0,1,1
fresh_visobert_10402,0,0,1,1
fresh_visobert_04274,0,0,1,1
fresh_visobert_08533,1,1,1,1
fresh_visobert_11325,0,0,1,1
fresh_visobert_01047,0,0,1,1
fresh_visobert_07013,0,0,1,1
fresh_visobert_04276,0,0,1,1
fresh_visobert_02262,0,0,1,1
fresh_visobert_03854,0,0,1,1
fresh_visobert_05191,0,0,1,1
fresh_visobert_10991,1,0,0,0
fresh_visobert_06949,0,0,1,1
fresh_visobert_06429,0,0,1,1
fresh_visobert_03205,0,0,1,1
fresh_visobert_09019,0,0,1,1
fresh_visobert_06407,0,0,1,1
fresh_visobert_01747,0,0,1,1
fresh_visobert_10990,1,0,0,0
fresh_visobert_06688,0,0,1,1
fresh_visobert_05964,0,0,1,1
fresh_visobert_09008,1,1,1,1
fresh_visobert_02454,0,0,1,1
fresh_visobert_02987,0,0,1,1
fresh_visobert_03598,0,0,1,1
fresh_visobert_10126,0,0,1,1
fresh_visobert_10988,0,0,1,1
fresh_visobert_09554,0,0,1,1
fresh_visobert_08345,1,0,0,0
fresh_visobert_11462,0,0,1,1
fresh_visobert_10467,0,0,1,1
fresh_visobert_08113,0,0,1,1
fresh_visobert_01793,0,0,1,1
fresh_visobert_03479,0,0,1,1
fresh_visobert_09864,0,0,1,1
fresh_visobert_03841,0,0,1,1
fresh_visobert_06228,0,0,1,1
fresh_visobert_10709,0,0,1,1
fresh_visobert_09173,0,0,1,1
fresh_visobert_10773,0,0,1,1
fresh_visobert_00185,0,0,1,1
fresh_visobert_05074,0,0,1,1
fresh_visobert_06368,0,0,1,1
fresh_visobert_00339,0,0,1,1
fresh_visobert_07889,0,0,1,1
fresh_visobert_03099,0,0,1,1
fresh_visobert_11531,0,0,1,1
fresh_visobert_01834,0,0,1,1
fresh_visobert_11960,0,0,1,1
fresh_visobert_03843,0,0,1,1
fresh_visobert_01111,0,0,1,1
fresh_visobert_08161,0,0,1,1
fresh_visobert_02082,0,0,1,1
fresh_visobert_11223,1,1,1,1
fresh_visobert_10130,0,0,1,1
fresh_visobert_09473,0,0,1,1
fresh_visobert_00462,0,0,1,1
fresh_visobert_11985,0,0,1,1
fresh_visobert_10013,0,0,1,1
fresh_visobert_00376,0,0,1,1
fresh_visobert_01483,0,0,1,1
fresh_visobert_11355,0,0,1,1
fresh_visobert_06482,0,0,1,1
fresh_visobert_06714,0,0,1,1
fresh_visobert_09826,0,0,1,1
fresh_visobert_11206,0,0,1,1
fresh_visobert_06780,0,0,1,1
fresh_visobert_06312,0,0,1,1
fresh_visobert_08898,0,0,1,1
fresh_visobert_03793,0,0,1,1
fresh_visobert_04937,0,0,1,1
fresh_visobert_05318,0,0,1,1
fresh_visobert_08325,1,1,1,1
fresh_visobert_11818,0,0,1,1
fresh_visobert_02658,0,0,1,1
fresh_visobert_05178,0,0,1,1
fresh_visobert_10730,1,0,0,0
fresh_visobert_09026,0,0,1,1
fresh_visobert_07279,0,0,1,1
fresh_visobert_03814,0,0,1,1
fresh_visobert_09795,0,0,1,1
fresh_visobert_01387,0,0,1,1
fresh_visobert_07245,0,0,1,1
fresh_visobert_09331,0,0,1,1
fresh_visobert_08837,0,0,1,1
fresh_visobert_03721,0,0,1,1
fresh_visobert_07462,0,0,1,1
fresh_visobert_10012,0,0,1,1
fresh_visobert_05698,0,0,1,1
fresh_visobert_04773,0,0,1,1
fresh_visobert_08448,0,0,1,1
fresh_visobert_08067,0,0,1,1
fresh_visobert_06615,0,0,1,1
fresh_visobert_11909,0,0,1,1
fresh_visobert_00429,0,0,1,1
fresh_visobert_07078,0,0,1,1
fresh_visobert_02533,0,0,1,1
fresh_visobert_04717,0,0,1,1
fresh_visobert_07361,0,0,1,1
fresh_visobert_03727,0,0,1,1
fresh_visobert_07126,0,0,1,1
fresh_visobert_04895,0,0,1,1
fresh_visobert_01820,0,0,1,1
fresh_visobert_06266,0,0,1,1
fresh_visobert_04213,0,0,1,1
fresh_visobert_11611,0,0,1,1
fresh_visobert_11997,0,0,1,1
fresh_visobert_05427,0,0,1,1
fresh_visobert_01128,0,0,1,1
fresh_visobert_10577,0,0,1,1
fresh_visobert_02628,0,0,1,1
fresh_visobert_06641,0,0,1,1
fresh_visobert_11253,0,0,1,1
fresh_visobert_04048,1,1,1,1
fresh_visobert_07094,0,0,1,1
fresh_visobert_11198,0,0,1,1
fresh_visobert_10338,0,0,1,1
fresh_visobert_03128,0,0,1,1
fresh_visobert_01568,0,0,1,1
fresh_visobert_00984,0,0,1,1
fresh_visobert_09438,0,0,1,1
fresh_visobert_07763,0,0,1,1
fresh_visobert_05164,0,0,1,1
fresh_visobert_11860,0,0,1,1
fresh_visobert_01531,0,0,1,1
fresh_visobert_08004,0,0,1,1
fresh_visobert_09622,0,0,1,1
fresh_visobert_06402,0,0,1,1
fresh_visobert_07633,0,0,1,1
fresh_visobert_00519,0,0,1,1
fresh_visobert_02281,0,0,1,1
fresh_visobert_07435,0,0,1,1
fresh_visobert_00117,0,0,1,1
fresh_visobert_03157,0,0,1,1
fresh_visobert_01180,0,0,1,1
fresh_visobert_03374,0,0,1,1
fresh_visobert_08616,0,0,1,1
fresh_visobert_04531,0,0,1,1
fresh_visobert_03865,0,0,1,1
fresh_visobert_11991,0,0,1,1
fresh_visobert_04991,0,0,1,1
fresh_visobert_11776,0,0,1,1
fresh_visobert_02318,0,0,1,1
fresh_visobert_04178,0,0,1,1
fresh_visobert_07353,0,0,1,1
fresh_visobert_02268,0,0,1,1
fresh_visobert_02555,0,0,1,1
fresh_visobert_07261,0,0,1,1
fresh_visobert_04683,0,0,1,1
fresh_visobert_06936,0,0,1,1
fresh_visobert_02940,0,0,1,1
fresh_visobert_06137,1,0,0,0
fresh_visobert_08511,0,0,1,1
fresh_visobert_00881,0,0,1,1
fresh_visobert_04972,0,0,1,1
fresh_visobert_07541,0,0,1,1
fresh_visobert_04670,0,0,1,1
fresh_visobert_01096,1,0,0,0
fresh_visobert_02792,0,0,1,1
fresh_visobert_03670,0,0,1,1
fresh_visobert_08592,0,0,1,1
fresh_visobert_06696,0,0,1,1
fresh_visobert_08766,0,0,1,1
fresh_visobert_10171,0,0,1,1
fresh_visobert_06915,0,0,1,1
fresh_visobert_01827,0,0,1,1
fresh_visobert_05695,0,0,1,1
fresh_visobert_05950,0,0,1,1
fresh_visobert_05177,0,0,1,1
fresh_visobert_04801,0,0,1,1
fresh_visobert_10629,0,0,1,1
fresh_visobert_03947,0,0,1,1
fresh_visobert_00944,0,0,1,1
fresh_visobert_06566,0,0,1,1
fresh_visobert_06131,0,0,1,1
fresh_visobert_00480,0,0,1,1
fresh_visobert_08263,0,0,1,1
fresh_visobert_11707,0,0,1,1
fresh_visobert_11593,0,0,1,1
fresh_visobert_07420,0,0,1,1
fresh_visobert_05269,0,0,1,1
fresh_visobert_03458,0,0,1,1
fresh_visobert_10400,0,0,1,1
fresh_visobert_05499,0,0,1,1
fresh_visobert_02758,0,0,1,1
fresh_visobert_02866,0,0,1,1
fresh_visobert_05271,0,0,1,1
fresh_visobert_02405,0,0,1,1
fresh_visobert_02706,0,0,1,1
fresh_visobert_02445,0,0,1,1
fresh_visobert_11545,0,0,1,1
fresh_visobert_04350,0,0,1,1
fresh_visobert_05576,0,0,1,1
fresh_visobert_03240,0,0,1,1
fresh_visobert_11757,0,0,1,1
fresh_visobert_04302,0,0,1,1
fresh_visobert_00051,0,0,1,1
fresh_visobert_05791,0,0,1,1
fresh_visobert_09044,0,0,1,1
fresh_visobert_09372,0,0,1,1
fresh_visobert_11271,0,0,1,1
fresh_visobert_09182,1,0,0,0
fresh_visobert_06902,0,0,1,1
fresh_visobert_09329,0,0,1,1
fresh_visobert_06094,0,0,1,1
fresh_visobert_02070,0,0,1,1
fresh_visobert_06075,0,0,1,1
fresh_visobert_08670,0,0,1,1
fresh_visobert_07869,1,1,1,1
fresh_visobert_10490,0,0,1,1
fresh_visobert_01395,0,0,1,1
fresh_visobert_03088,0,0,1,1
fresh_visobert_06980,0,0,1,1
fresh_visobert_04252,0,0,1,1
fresh_visobert_02032,0,0,1,1
fresh_visobert_05671,0,0,1,1
fresh_visobert_06246,0,0,1,1
fresh_visobert_11257,0,0,1,1
fresh_visobert_03805,0,0,1,1
fresh_visobert_10208,0,0,1,1
fresh_visobert_00124,0,0,1,1
fresh_visobert_10534,1,0,0,0
fresh_visobert_09456,0,0,1,1
fresh_visobert_06183,0,0,1,1
fresh_visobert_11523,0,0,1,1
fresh_visobert_01883,0,0,1,1
fresh_visobert_02799,0,0,1,1
fresh_visobert_10008,0,0,1,1
fresh_visobert_07606,0,0,1,1
fresh_visobert_08524,0,0,1,1
fresh_visobert_05434,0,0,1,1
fresh_visobert_11060,0,0,1,1
fresh_visobert_10169,0,0,1,1
fresh_visobert_00809,0,0,1,1
fresh_visobert_08213,0,0,1,1
fresh_visobert_01548,0,0,1,1
fresh_visobert_01441,0,0,1,1
fresh_visobert_10528,0,0,1,1
fresh_visobert_01743,0,0,1,1
fresh_visobert_05792,0,0,1,1
fresh_visobert_01795,0,0,1,1
fresh_visobert_06751,0,0,1,1
fresh_visobert_06396,0,0,1,1
fresh_visobert_11434,0,0,1,1
fresh_visobert_09066,0,0,1,1
fresh_visobert_01352,0,0,1,1
fresh_visobert_02558,0,0,1,1
fresh_visobert_10267,0,0,1,1
fresh_visobert_08437,0,0,1,1
fresh_visobert_08871,0,0,1,1
fresh_visobert_08706,0,0,1,1
fresh_visobert_03894,0,0,1,1
fresh_visobert_11783,0,0,1,1
fresh_visobert_00887,0,0,1,1
fresh_visobert_00784,0,0,1,1
fresh_visobert_02697,0,0,1,1
fresh_visobert_06521,0,0,1,1
fresh_visobert_07351,0,0,1,1
fresh_visobert_02936,0,0,1,1
fresh_visobert_01197,0,0,1,1
fresh_visobert_11306,1,0,0,0
fresh_visobert_11763,1,0,0,0
fresh_visobert_09147,1,1,1,1
fresh_visobert_11316,0,0,1,1
fresh_visobert_03387,0,0,1,1
fresh_visobert_09414,0,0,1,1
fresh_visobert_02593,0,0,1,1
fresh_visobert_05137,0,0,1,1
fresh_visobert_05670,0,0,1,1
fresh_visobert_02810,0,0,1,1
fresh_visobert_05889,0,0,1,1
fresh_visobert_06729,0,0,1,1
fresh_visobert_10740,0,0,1,1
fresh_visobert_07216,0,0,1,1
fresh_visobert_06417,0,0,1,1
fresh_visobert_02126,0,0,1,1
fresh_visobert_10703,1,1,1,1
