sample_id,source_row,text,implicit_sentiment,sarcasm,irony,idiom_figurative,code_switching,mocking,polarity,emotion,source_dataset,annotation_batch,original_label,rubric,reannotation_version,annotation_role,annotation_provenance
fresh_visobert_05624,101,chẳng dân ngu dốt học luật má giao thông bố làm bậy dm,1,0,0,0,0,1,negative,anger,SEACrowd/ViSoBERT,batch_029,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02979,102,cà khịa sơn =)),1,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_015,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02670,103,a nguyền rùi,0,0,0,0,0,0,negative,other,SEACrowd/ViSoBERT,batch_027,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03679,104,hì hi hí hì hi hí hì bồ lằng nhằg,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_019,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04555,105,a di đà phật mong dịch đập tắc,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_023,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02196,106,lâm đỗ hoàng thông panba,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_022,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11785,107,địa chỉ ở đâu vậy b,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_059,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02559,108,chết tr dần thống đốc bang tuyên bố già kh chữa chạy đường,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_013,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04910,109,hiếu bến tre tụi haha đạo đức thả haha cmt,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_025,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00378,110,góp vui một tí,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_002,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08192,111,Có cảm giác thất tình r nè 😂😂,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_041,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08185,112,Hồng Ngọc challenge làm một bộ ảnh các bé cún bên đừn đi Hònk Ngók,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_041,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09215,113,Hag nội inb a,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_093,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01067,114,giọng ca hảm chết cdm ng má nghê share,0,0,0,0,1,0,neutral,disgust,SEACrowd/ViSoBERT,batch_006,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00957,115,ss bê đê má,0,0,0,0,0,0,negative,other,SEACrowd/ViSoBERT,batch_010,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10672,116,rạp nào có rồi vậy,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_054,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04619,117,hi độ tỷ tỷ,0,0,0,0,0,0,negative,other,SEACrowd/ViSoBERT,batch_047,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06294,118,thg nào nhập a tôi vậy,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_032,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03333,119,má chán vãi lồng,0,0,0,0,0,0,negative,sadness,SEACrowd/ViSoBERT,batch_017,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06842,120,Đàn ông thực dụng vứt 😎,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_035,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01127,121,nha tiên tri vu trụ nhiên covid9 chết,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_006,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07977,122,Tết nay sếp chơi lớn thế,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_040,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11323,123,Sợ quá sợ quá :))),0,0,0,0,0,0,negative,fear,SEACrowd/ViSoBERT,batch_057,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05585,124,đánh máy giỏi dám biến đường đường chủ tịch cặc thành phố thủ đô nói láo tiên sư đánh máy,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_028,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06554,125,lại lùa gà zồi =))),1,1,0,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_033,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06657,126,Có thi với đan dám ăn híp e nè :((,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_034,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00230,127,đồng nhung máy bay phalcon tỷ belike,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_002,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10331,128,mình thích cún bụi đời hị hị,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_052,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06745,129,Nguyễn Hừng Haha. Cm con Nhung rồi.,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_034,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10139,130,khó bỏ lắm nerf nữa nép mãi vẫn chuến😂😂,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_051,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01871,131,nam hoàng cẩn thận nha =)) rượu chè thui he,1,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_010,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04164,132,nguyễn đức khang chửi ban,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_021,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06606,133,Bách lên mây = mây bách 😂😂😂,1,0,0,1,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_034,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11810,134,Rồi có có th@i không ạ???,1,0,0,0,0,0,neutral,surprise,SEACrowd/ViSoBERT,batch_060,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06333,135,Hằng Thị Lê dm con lòn nào v,1,0,0,0,0,1,neutral,anger,SEACrowd/ViSoBERT,batch_032,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03735,136,em gái xinh ước gì chi nước da,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_019,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04410,137,bọn cặc lính,0,0,0,0,0,0,negative,anger,SEACrowd/ViSoBERT,batch_045,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05057,138,nắng đẹp tranh thủ chụp ảnh >>,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_026,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11510,139,"Cuối game k kẹp lux để lấy mê hoặc, đánh 5 đấu sĩ? Bảo sao vẫn ở rank kc🙄",1,0,0,0,1,1,neutral,disgust,SEACrowd/ViSoBERT,batch_058,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02047,140,no ma oi nguoi ta giau kg ma dem khoe nhu ma dau cặc noi la biet no roi ruoc ma ve no dum nha khoai dot phao,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_011,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09816,141,đậu phộng hahhahah may hềy,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_050,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00592,142,gửi thầy )),0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_006,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11796,143,"MV tết của TotalEnergies lời nhạc hay quá, nghe mà lòng nôn nao quá xá",1,1,1,0,1,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_059,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03530,144,gửi ml cặc nhung7 =))),1,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_018,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04583,145,gánh mấy đứa,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_046,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00950,146,hoàng xuân tâm mày đợi tùng mv mày ráng chờ gd cặc tung sản phẩm tùng ý tưởng mv mày,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_005,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06025,147,Xin phật gật đầu rồi mà sự k biết,1,0,1,0,0,0,neutral,surprise,SEACrowd/ViSoBERT,batch_031,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01622,148,nhắn chữ địt má mày chất vlon êiiiii,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_009,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00748,149,lạc quan toàn dân ý thức,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_004,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00869,150,tào hưng đm khô máu ))),1,0,0,0,0,1,negative,anger,SEACrowd/ViSoBERT,batch_005,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03609,151,đề văn mai a chj nêu cảm nhận phân tích hiện tg streamer phùng thanh độ độ mixi hiện dk giới trẻ yêu thích câu,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_019,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11880,152,&Tùng Lê Thanh triệu hồi cào cào,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_060,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07590,153,ơ thế giờ ở lương thế vinh không cắt nữa ạ,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_038,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11112,154,Tu Anh Nguyen Nguyen Hung Anh Nguyễn Tuấn Đức Thế Phong Lê Đỗ trường ai mà xịn xò thế 😁,1,1,1,0,0,1,positive,enjoyment,SEACrowd/ViSoBERT,batch_056,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02874,155,giáo án hả,0,1,0,0,0,0,negative,surprise,SEACrowd/ViSoBERT,batch_029,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03126,156,tiền ngoan nằm im chỗ,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_016,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09017,157,tổng thống Power cơ 👉👈,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_091,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00149,158,chán chế cặc độ quản lý dân sinh,0,0,0,0,0,0,negative,sadness,SEACrowd/ViSoBERT,batch_001,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05559,159,tham tù trách trách thp thỏa thuận đền bù ruồi nhẹ,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_028,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00621,160,phục vụ cộng sản lợi cặc kì vọng mong nhân miếng xương,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_004,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01926,161,yêu anh em ❤,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_010,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07722,162,68kg cao m57 994695,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_078,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06380,163,quần đẹp giao nhanh chất lượng tốt <3,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_032,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05582,164,nguyễn phương linh bé mỉa mai,1,0,1,0,0,0,neutral,surprise,SEACrowd/ViSoBERT,batch_028,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03706,165,tưởng duyên dáng,0,0,0,0,0,0,negative,enjoyment,SEACrowd/ViSoBERT,batch_038,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11834,166,hehe hôm nay là sinh nhật mìnhh,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_060,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06254,167,Thu tuc ntn ca giay to gi,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_032,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05765,168,linh oi mày vn luon nhe,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_029,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00982,169,hàn quốc phiên bản việt,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_010,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06227,170,Khong gì có thể diễn tả sự hoàn mĩ đó,1,0,0,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_032,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07006,171,Tóc đẹp màu cũng đẹp nữa chị ơi,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_036,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03602,172,yêu thầy dấu bé )),0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_019,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08879,173,tháng viên là quá hại,0,0,0,0,0,0,positive,sadness,SEACrowd/ViSoBERT,batch_089,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01915,174,phúc báo kiểu ta giàu má du lịch mấy dịch,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_010,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01816,175,huế đêm trung thu má xách lồn,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_010,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09548,176,Sản phẩm tốt,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_048,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
