experiment_id,run_id,research_question,system_id,system,display_name,variant,backbone,seed,budget,task,split,dependencies,required_phase15_assets,checkpoint_role,expected_outputs,reusable_checkpoint_key,selection_metric,evaluation_protocol,execution_kind,model_repository,model_revision,tokenizer_revision,preprocessing_name,preprocessing_version,source_checkpoint_id,q3_mask_path,q3_mask_hash,training_applicability,approval_required,execution_status,approval_status,protocol_resolution_status,resolution_status
q3_vipragsent_full_vistral_128_20260521,q3_vipragsent_full_vistral_128_20260521,Q3,vipragsent_full_vistral,vipragsent_full_vistral,Full ViPragSent Vistral,q3_budgeted,vistral_7b,20260521,128,sarcasm;rationale;other_tasks,dev;test,q3_low_resource,model_weights;tokenizer;runtime_profile,vipragsent_full_vistral,q3_metrics;thresholds;mask_provenance,vipragsent_full_vistral:128:20260521,sarcasm_dev_f1,q3_low_resource_masked_v1,trainable,Viet-Mistral/Vistral-7B-Chat,d331b64e61b935cc43c2b3010ae9fb4fde599b45,d331b64e61b935cc43c2b3010ae9fb4fde599b45,vncorenlp_rdrsegmenter,locked-v1,vipragsent_full_vistral:128:20260521,data/processed/q3_low_resource_sarcasm/budget_128_masks.csv,5D1B3E5C423236322EE18A76A3AD6F42565DFC60B907E167B6A2D3FB33B66996,APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q3_vipragsent_full_vistral_128_20260522,q3_vipragsent_full_vistral_128_20260522,Q3,vipragsent_full_vistral,vipragsent_full_vistral,Full ViPragSent Vistral,q3_budgeted,vistral_7b,20260522,128,sarcasm;rationale;other_tasks,dev;test,q3_low_resource,model_weights;tokenizer;runtime_profile,vipragsent_full_vistral,q3_metrics;thresholds;mask_provenance,vipragsent_full_vistral:128:20260522,sarcasm_dev_f1,q3_low_resource_masked_v1,trainable,Viet-Mistral/Vistral-7B-Chat,d331b64e61b935cc43c2b3010ae9fb4fde599b45,d331b64e61b935cc43c2b3010ae9fb4fde599b45,vncorenlp_rdrsegmenter,locked-v1,vipragsent_full_vistral:128:20260522,data/processed/q3_low_resource_sarcasm/budget_128_masks.csv,5D1B3E5C423236322EE18A76A3AD6F42565DFC60B907E167B6A2D3FB33B66996,APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q3_vipragsent_full_vistral_128_20260523,q3_vipragsent_full_vistral_128_20260523,Q3,vipragsent_full_vistral,vipragsent_full_vistral,Full ViPragSent Vistral,q3_budgeted,vistral_7b,20260523,128,sarcasm;rationale;other_tasks,dev;test,q3_low_resource,model_weights;tokenizer;runtime_profile,vipragsent_full_vistral,q3_metrics;thresholds;mask_provenance,vipragsent_full_vistral:128:20260523,sarcasm_dev_f1,q3_low_resource_masked_v1,trainable,Viet-Mistral/Vistral-7B-Chat,d331b64e61b935cc43c2b3010ae9fb4fde599b45,d331b64e61b935cc43c2b3010ae9fb4fde599b45,vncorenlp_rdrsegmenter,locked-v1,vipragsent_full_vistral:128:20260523,data/processed/q3_low_resource_sarcasm/budget_128_masks.csv,5D1B3E5C423236322EE18A76A3AD6F42565DFC60B907E167B6A2D3FB33B66996,APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q3_vipragsent_full_vistral_256_20260521,q3_vipragsent_full_vistral_256_20260521,Q3,vipragsent_full_vistral,vipragsent_full_vistral,Full ViPragSent Vistral,q3_budgeted,vistral_7b,20260521,256,sarcasm;rationale;other_tasks,dev;test,q3_low_resource,model_weights;tokenizer;runtime_profile,vipragsent_full_vistral,q3_metrics;thresholds;mask_provenance,vipragsent_full_vistral:256:20260521,sarcasm_dev_f1,q3_low_resource_masked_v1,trainable,Viet-Mistral/Vistral-7B-Chat,d331b64e61b935cc43c2b3010ae9fb4fde599b45,d331b64e61b935cc43c2b3010ae9fb4fde599b45,vncorenlp_rdrsegmenter,locked-v1,vipragsent_full_vistral:256:20260521,data/processed/q3_low_resource_sarcasm/budget_256_masks.csv,DBAEAFE218BDF398E2173D7643298A3846D85E09058154701CD30DC1968DDD0D,APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q3_vipragsent_full_vistral_256_20260522,q3_vipragsent_full_vistral_256_20260522,Q3,vipragsent_full_vistral,vipragsent_full_vistral,Full ViPragSent Vistral,q3_budgeted,vistral_7b,20260522,256,sarcasm;rationale;other_tasks,dev;test,q3_low_resource,model_weights;tokenizer;runtime_profile,vipragsent_full_vistral,q3_metrics;thresholds;mask_provenance,vipragsent_full_vistral:256:20260522,sarcasm_dev_f1,q3_low_resource_masked_v1,trainable,Viet-Mistral/Vistral-7B-Chat,d331b64e61b935cc43c2b3010ae9fb4fde599b45,d331b64e61b935cc43c2b3010ae9fb4fde599b45,vncorenlp_rdrsegmenter,locked-v1,vipragsent_full_vistral:256:20260522,data/processed/q3_low_resource_sarcasm/budget_256_masks.csv,DBAEAFE218BDF398E2173D7643298A3846D85E09058154701CD30DC1968DDD0D,APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q3_vipragsent_full_vistral_256_20260523,q3_vipragsent_full_vistral_256_20260523,Q3,vipragsent_full_vistral,vipragsent_full_vistral,Full ViPragSent Vistral,q3_budgeted,vistral_7b,20260523,256,sarcasm;rationale;other_tasks,dev;test,q3_low_resource,model_weights;tokenizer;runtime_profile,vipragsent_full_vistral,q3_metrics;thresholds;mask_provenance,vipragsent_full_vistral:256:20260523,sarcasm_dev_f1,q3_low_resource_masked_v1,trainable,Viet-Mistral/Vistral-7B-Chat,d331b64e61b935cc43c2b3010ae9fb4fde599b45,d331b64e61b935cc43c2b3010ae9fb4fde599b45,vncorenlp_rdrsegmenter,locked-v1,vipragsent_full_vistral:256:20260523,data/processed/q3_low_resource_sarcasm/budget_256_masks.csv,DBAEAFE218BDF398E2173D7643298A3846D85E09058154701CD30DC1968DDD0D,APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q3_vipragsent_full_vistral_512_20260521,q3_vipragsent_full_vistral_512_20260521,Q3,vipragsent_full_vistral,vipragsent_full_vistral,Full ViPragSent Vistral,q3_budgeted,vistral_7b,20260521,512,sarcasm;rationale;other_tasks,dev;test,q3_low_resource,model_weights;tokenizer;runtime_profile,vipragsent_full_vistral,q3_metrics;thresholds;mask_provenance,vipragsent_full_vistral:512:20260521,sarcasm_dev_f1,q3_low_resource_masked_v1,trainable,Viet-Mistral/Vistral-7B-Chat,d331b64e61b935cc43c2b3010ae9fb4fde599b45,d331b64e61b935cc43c2b3010ae9fb4fde599b45,vncorenlp_rdrsegmenter,locked-v1,vipragsent_full_vistral:512:20260521,data/processed/q3_low_resource_sarcasm/budget_512_masks.csv,4276E1C7565BA593AB754A203C10217744DB1D8B3C9D6F2FE5ED3C6A63944892,APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q3_vipragsent_full_vistral_512_20260522,q3_vipragsent_full_vistral_512_20260522,Q3,vipragsent_full_vistral,vipragsent_full_vistral,Full ViPragSent Vistral,q3_budgeted,vistral_7b,20260522,512,sarcasm;rationale;other_tasks,dev;test,q3_low_resource,model_weights;tokenizer;runtime_profile,vipragsent_full_vistral,q3_metrics;thresholds;mask_provenance,vipragsent_full_vistral:512:20260522,sarcasm_dev_f1,q3_low_resource_masked_v1,trainable,Viet-Mistral/Vistral-7B-Chat,d331b64e61b935cc43c2b3010ae9fb4fde599b45,d331b64e61b935cc43c2b3010ae9fb4fde599b45,vncorenlp_rdrsegmenter,locked-v1,vipragsent_full_vistral:512:20260522,data/processed/q3_low_resource_sarcasm/budget_512_masks.csv,4276E1C7565BA593AB754A203C10217744DB1D8B3C9D6F2FE5ED3C6A63944892,APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q3_vipragsent_full_vistral_512_20260523,q3_vipragsent_full_vistral_512_20260523,Q3,vipragsent_full_vistral,vipragsent_full_vistral,Full ViPragSent Vistral,q3_budgeted,vistral_7b,20260523,512,sarcasm;rationale;other_tasks,dev;test,q3_low_resource,model_weights;tokenizer;runtime_profile,vipragsent_full_vistral,q3_metrics;thresholds;mask_provenance,vipragsent_full_vistral:512:20260523,sarcasm_dev_f1,q3_low_resource_masked_v1,trainable,Viet-Mistral/Vistral-7B-Chat,d331b64e61b935cc43c2b3010ae9fb4fde599b45,d331b64e61b935cc43c2b3010ae9fb4fde599b45,vncorenlp_rdrsegmenter,locked-v1,vipragsent_full_vistral:512:20260523,data/processed/q3_low_resource_sarcasm/budget_512_masks.csv,4276E1C7565BA593AB754A203C10217744DB1D8B3C9D6F2FE5ED3C6A63944892,APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q3_vipragsent_full_vistral_full_20260521,q3_vipragsent_full_vistral_full_20260521,Q3,vipragsent_full_vistral,vipragsent_full_vistral,Full ViPragSent Vistral,q3_budgeted,vistral_7b,20260521,full,sarcasm;rationale;other_tasks,dev;test,q3_low_resource,model_weights;tokenizer;runtime_profile,vipragsent_full_vistral,q3_metrics;thresholds;mask_provenance,vipragsent_full_vistral:full:20260521,sarcasm_dev_f1,q3_low_resource_masked_v1,trainable,Viet-Mistral/Vistral-7B-Chat,d331b64e61b935cc43c2b3010ae9fb4fde599b45,d331b64e61b935cc43c2b3010ae9fb4fde599b45,vncorenlp_rdrsegmenter,locked-v1,vipragsent_full_vistral:full:20260521,data/processed/q3_low_resource_sarcasm/budget_full_masks.csv,C3DA66570D50A20E28893D1BFDC952E9BB9C1C4BA4A07824FE54DD3357E492B1,APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q3_vipragsent_full_vistral_full_20260522,q3_vipragsent_full_vistral_full_20260522,Q3,vipragsent_full_vistral,vipragsent_full_vistral,Full ViPragSent Vistral,q3_budgeted,vistral_7b,20260522,full,sarcasm;rationale;other_tasks,dev;test,q3_low_resource,model_weights;tokenizer;runtime_profile,vipragsent_full_vistral,q3_metrics;thresholds;mask_provenance,vipragsent_full_vistral:full:20260522,sarcasm_dev_f1,q3_low_resource_masked_v1,trainable,Viet-Mistral/Vistral-7B-Chat,d331b64e61b935cc43c2b3010ae9fb4fde599b45,d331b64e61b935cc43c2b3010ae9fb4fde599b45,vncorenlp_rdrsegmenter,locked-v1,vipragsent_full_vistral:full:20260522,data/processed/q3_low_resource_sarcasm/budget_full_masks.csv,C3DA66570D50A20E28893D1BFDC952E9BB9C1C4BA4A07824FE54DD3357E492B1,APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q3_vipragsent_full_vistral_full_20260523,q3_vipragsent_full_vistral_full_20260523,Q3,vipragsent_full_vistral,vipragsent_full_vistral,Full ViPragSent Vistral,q3_budgeted,vistral_7b,20260523,full,sarcasm;rationale;other_tasks,dev;test,q3_low_resource,model_weights;tokenizer;runtime_profile,vipragsent_full_vistral,q3_metrics;thresholds;mask_provenance,vipragsent_full_vistral:full:20260523,sarcasm_dev_f1,q3_low_resource_masked_v1,trainable,Viet-Mistral/Vistral-7B-Chat,d331b64e61b935cc43c2b3010ae9fb4fde599b45,d331b64e61b935cc43c2b3010ae9fb4fde599b45,vncorenlp_rdrsegmenter,locked-v1,vipragsent_full_vistral:full:20260523,data/processed/q3_low_resource_sarcasm/budget_full_masks.csv,C3DA66570D50A20E28893D1BFDC952E9BB9C1C4BA4A07824FE54DD3357E492B1,APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q3_azure_gpt41_mini_8shot_32,q3_azure_gpt41_mini_8shot_32,Q3,azure_gpt41_mini_8shot,azure_gpt41_mini_8shot,azure_gpt41_mini_8shot,q3_eight_shot,azure,,32,sarcasm,test,azure_prompted_baselines,azure_deployment;prompt_manifest,azure_gpt41_mini_8shot,q3_predictions;usage,azure_gpt41_mini_8shot:32,sarcasm_dev_f1,q3_low_resource_masked_v1,azure,,,,azure_prompt_protocol,locked-v1,azure_gpt41_mini_8shot:32,data/processed/q3_low_resource_sarcasm/budget_32_masks.csv,87FB2F9B2130E45AAB9F3D8E9300844107E194AFD916AEEAF6F814119D84284B,NOT_APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q3_azure_gpt41_mini_8shot_64,q3_azure_gpt41_mini_8shot_64,Q3,azure_gpt41_mini_8shot,azure_gpt41_mini_8shot,azure_gpt41_mini_8shot,q3_eight_shot,azure,,64,sarcasm,test,azure_prompted_baselines,azure_deployment;prompt_manifest,azure_gpt41_mini_8shot,q3_predictions;usage,azure_gpt41_mini_8shot:64,sarcasm_dev_f1,q3_low_resource_masked_v1,azure,,,,azure_prompt_protocol,locked-v1,azure_gpt41_mini_8shot:64,data/processed/q3_low_resource_sarcasm/budget_64_masks.csv,6B7CA4E4D9A20137567D8353F3FFEFE653AC60B8D180FD3EDA490D51C96E9568,NOT_APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q3_azure_gpt41_mini_8shot_128,q3_azure_gpt41_mini_8shot_128,Q3,azure_gpt41_mini_8shot,azure_gpt41_mini_8shot,azure_gpt41_mini_8shot,q3_eight_shot,azure,,128,sarcasm,test,azure_prompted_baselines,azure_deployment;prompt_manifest,azure_gpt41_mini_8shot,q3_predictions;usage,azure_gpt41_mini_8shot:128,sarcasm_dev_f1,q3_low_resource_masked_v1,azure,,,,azure_prompt_protocol,locked-v1,azure_gpt41_mini_8shot:128,data/processed/q3_low_resource_sarcasm/budget_128_masks.csv,5D1B3E5C423236322EE18A76A3AD6F42565DFC60B907E167B6A2D3FB33B66996,NOT_APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q3_azure_gpt41_mini_8shot_256,q3_azure_gpt41_mini_8shot_256,Q3,azure_gpt41_mini_8shot,azure_gpt41_mini_8shot,azure_gpt41_mini_8shot,q3_eight_shot,azure,,256,sarcasm,test,azure_prompted_baselines,azure_deployment;prompt_manifest,azure_gpt41_mini_8shot,q3_predictions;usage,azure_gpt41_mini_8shot:256,sarcasm_dev_f1,q3_low_resource_masked_v1,azure,,,,azure_prompt_protocol,locked-v1,azure_gpt41_mini_8shot:256,data/processed/q3_low_resource_sarcasm/budget_256_masks.csv,DBAEAFE218BDF398E2173D7643298A3846D85E09058154701CD30DC1968DDD0D,NOT_APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q3_azure_gpt41_mini_8shot_512,q3_azure_gpt41_mini_8shot_512,Q3,azure_gpt41_mini_8shot,azure_gpt41_mini_8shot,azure_gpt41_mini_8shot,q3_eight_shot,azure,,512,sarcasm,test,azure_prompted_baselines,azure_deployment;prompt_manifest,azure_gpt41_mini_8shot,q3_predictions;usage,azure_gpt41_mini_8shot:512,sarcasm_dev_f1,q3_low_resource_masked_v1,azure,,,,azure_prompt_protocol,locked-v1,azure_gpt41_mini_8shot:512,data/processed/q3_low_resource_sarcasm/budget_512_masks.csv,4276E1C7565BA593AB754A203C10217744DB1D8B3C9D6F2FE5ED3C6A63944892,NOT_APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q3_azure_gpt41_mini_8shot_full,q3_azure_gpt41_mini_8shot_full,Q3,azure_gpt41_mini_8shot,azure_gpt41_mini_8shot,azure_gpt41_mini_8shot,q3_eight_shot,azure,,full,sarcasm,test,azure_prompted_baselines,azure_deployment;prompt_manifest,azure_gpt41_mini_8shot,q3_predictions;usage,azure_gpt41_mini_8shot:full,sarcasm_dev_f1,q3_low_resource_masked_v1,azure,,,,azure_prompt_protocol,locked-v1,azure_gpt41_mini_8shot:full,data/processed/q3_low_resource_sarcasm/budget_full_masks.csv,C3DA66570D50A20E28893D1BFDC952E9BB9C1C4BA4A07824FE54DD3357E492B1,NOT_APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q4_phobert_pragmatic_finetune_20260521,q4_phobert_pragmatic_finetune_20260521,Q4,phobert_pragmatic_finetune,phobert_pragmatic_finetune,PhoBERT pragmatic fine-tune,pragmatic_calibration,phobert_base,20260521,,pragmatic_ece;learning_curve,vipragsent_test;vipragsent_dev_history,reused_predictions;reused_histories,model_weights;tokenizer;runtime_profile,phobert_pragmatic_finetune,q4_per_seed;reliability_bins;learning_curve,phobert_pragmatic_finetune:20260521,macro_pragmatic_ece_test;dev_macro_pragmatic_f1_by_epoch,q4_pragmatic_calibration_v1,artifact_extraction,vinai/phobert-base,01daacda68afe13d83023d16ec647239e344a1e6,01daacda68afe13d83023d16ec647239e344a1e6,vncorenlp_rdrsegmenter,locked-v1,phobert_pragmatic_finetune:20260521,,,NOT_APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q4_phobert_pragmatic_finetune_20260522,q4_phobert_pragmatic_finetune_20260522,Q4,phobert_pragmatic_finetune,phobert_pragmatic_finetune,PhoBERT pragmatic fine-tune,pragmatic_calibration,phobert_base,20260522,,pragmatic_ece;learning_curve,vipragsent_test;vipragsent_dev_history,reused_predictions;reused_histories,model_weights;tokenizer;runtime_profile,phobert_pragmatic_finetune,q4_per_seed;reliability_bins;learning_curve,phobert_pragmatic_finetune:20260522,macro_pragmatic_ece_test;dev_macro_pragmatic_f1_by_epoch,q4_pragmatic_calibration_v1,artifact_extraction,vinai/phobert-base,01daacda68afe13d83023d16ec647239e344a1e6,01daacda68afe13d83023d16ec647239e344a1e6,vncorenlp_rdrsegmenter,locked-v1,phobert_pragmatic_finetune:20260522,,,NOT_APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q4_phobert_pragmatic_finetune_20260523,q4_phobert_pragmatic_finetune_20260523,Q4,phobert_pragmatic_finetune,phobert_pragmatic_finetune,PhoBERT pragmatic fine-tune,pragmatic_calibration,phobert_base,20260523,,pragmatic_ece;learning_curve,vipragsent_test;vipragsent_dev_history,reused_predictions;reused_histories,model_weights;tokenizer;runtime_profile,phobert_pragmatic_finetune,q4_per_seed;reliability_bins;learning_curve,phobert_pragmatic_finetune:20260523,macro_pragmatic_ece_test;dev_macro_pragmatic_f1_by_epoch,q4_pragmatic_calibration_v1,artifact_extraction,vinai/phobert-base,01daacda68afe13d83023d16ec647239e344a1e6,01daacda68afe13d83023d16ec647239e344a1e6,vncorenlp_rdrsegmenter,locked-v1,phobert_pragmatic_finetune:20260523,,,NOT_APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q4_vistral_pragmatic_sft_20260521,q4_vistral_pragmatic_sft_20260521,Q4,vistral_pragmatic_sft,vistral_pragmatic_sft,Vistral-7B pragmatic SFT,pragmatic_calibration,vistral_7b,20260521,,pragmatic_ece;learning_curve,vipragsent_test;vipragsent_dev_history,reused_predictions;reused_histories,model_weights;tokenizer;runtime_profile,vistral_pragmatic_sft,q4_per_seed;reliability_bins;learning_curve,vistral_pragmatic_sft:20260521,macro_pragmatic_ece_test;dev_macro_pragmatic_f1_by_epoch,q4_pragmatic_calibration_v1,artifact_extraction,Viet-Mistral/Vistral-7B-Chat,d331b64e61b935cc43c2b3010ae9fb4fde599b45,d331b64e61b935cc43c2b3010ae9fb4fde599b45,vncorenlp_rdrsegmenter,locked-v1,vistral_pragmatic_sft:20260521,,,NOT_APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q4_vistral_pragmatic_sft_20260522,q4_vistral_pragmatic_sft_20260522,Q4,vistral_pragmatic_sft,vistral_pragmatic_sft,Vistral-7B pragmatic SFT,pragmatic_calibration,vistral_7b,20260522,,pragmatic_ece;learning_curve,vipragsent_test;vipragsent_dev_history,reused_predictions;reused_histories,model_weights;tokenizer;runtime_profile,vistral_pragmatic_sft,q4_per_seed;reliability_bins;learning_curve,vistral_pragmatic_sft:20260522,macro_pragmatic_ece_test;dev_macro_pragmatic_f1_by_epoch,q4_pragmatic_calibration_v1,artifact_extraction,Viet-Mistral/Vistral-7B-Chat,d331b64e61b935cc43c2b3010ae9fb4fde599b45,d331b64e61b935cc43c2b3010ae9fb4fde599b45,vncorenlp_rdrsegmenter,locked-v1,vistral_pragmatic_sft:20260522,,,NOT_APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q4_vistral_pragmatic_sft_20260523,q4_vistral_pragmatic_sft_20260523,Q4,vistral_pragmatic_sft,vistral_pragmatic_sft,Vistral-7B pragmatic SFT,pragmatic_calibration,vistral_7b,20260523,,pragmatic_ece;learning_curve,vipragsent_test;vipragsent_dev_history,reused_predictions;reused_histories,model_weights;tokenizer;runtime_profile,vistral_pragmatic_sft,q4_per_seed;reliability_bins;learning_curve,vistral_pragmatic_sft:20260523,macro_pragmatic_ece_test;dev_macro_pragmatic_f1_by_epoch,q4_pragmatic_calibration_v1,artifact_extraction,Viet-Mistral/Vistral-7B-Chat,d331b64e61b935cc43c2b3010ae9fb4fde599b45,d331b64e61b935cc43c2b3010ae9fb4fde599b45,vncorenlp_rdrsegmenter,locked-v1,vistral_pragmatic_sft:20260523,,,NOT_APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q4_vipragsent_full_vistral_20260521,q4_vipragsent_full_vistral_20260521,Q4,vipragsent_full_vistral,vipragsent_full_vistral,Full ViPragSent Vistral,pragmatic_calibration,vistral_7b,20260521,,pragmatic_ece;learning_curve,vipragsent_test;vipragsent_dev_history,reused_predictions;reused_histories,model_weights;tokenizer;runtime_profile,vipragsent_full_vistral,q4_per_seed;reliability_bins;learning_curve,vipragsent_full_vistral:20260521,macro_pragmatic_ece_test;dev_macro_pragmatic_f1_by_epoch,q4_pragmatic_calibration_v1,artifact_extraction,Viet-Mistral/Vistral-7B-Chat,d331b64e61b935cc43c2b3010ae9fb4fde599b45,d331b64e61b935cc43c2b3010ae9fb4fde599b45,vncorenlp_rdrsegmenter,locked-v1,vipragsent_full_vistral:20260521,,,NOT_APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q4_vipragsent_full_vistral_20260522,q4_vipragsent_full_vistral_20260522,Q4,vipragsent_full_vistral,vipragsent_full_vistral,Full ViPragSent Vistral,pragmatic_calibration,vistral_7b,20260522,,pragmatic_ece;learning_curve,vipragsent_test;vipragsent_dev_history,reused_predictions;reused_histories,model_weights;tokenizer;runtime_profile,vipragsent_full_vistral,q4_per_seed;reliability_bins;learning_curve,vipragsent_full_vistral:20260522,macro_pragmatic_ece_test;dev_macro_pragmatic_f1_by_epoch,q4_pragmatic_calibration_v1,artifact_extraction,Viet-Mistral/Vistral-7B-Chat,d331b64e61b935cc43c2b3010ae9fb4fde599b45,d331b64e61b935cc43c2b3010ae9fb4fde599b45,vncorenlp_rdrsegmenter,locked-v1,vipragsent_full_vistral:20260522,,,NOT_APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
q4_vipragsent_full_vistral_20260523,q4_vipragsent_full_vistral_20260523,Q4,vipragsent_full_vistral,vipragsent_full_vistral,Full ViPragSent Vistral,pragmatic_calibration,vistral_7b,20260523,,pragmatic_ece;learning_curve,vipragsent_test;vipragsent_dev_history,reused_predictions;reused_histories,model_weights;tokenizer;runtime_profile,vipragsent_full_vistral,q4_per_seed;reliability_bins;learning_curve,vipragsent_full_vistral:20260523,macro_pragmatic_ece_test;dev_macro_pragmatic_f1_by_epoch,q4_pragmatic_calibration_v1,artifact_extraction,Viet-Mistral/Vistral-7B-Chat,d331b64e61b935cc43c2b3010ae9fb4fde599b45,d331b64e61b935cc43c2b3010ae9fb4fde599b45,vncorenlp_rdrsegmenter,locked-v1,vipragsent_full_vistral:20260523,,,NOT_APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
backbone_sensitivity_vipragsent_full_phobert_20260521,backbone_sensitivity_vipragsent_full_phobert_20260521,backbone_sensitivity,vipragsent_full_phobert,vipragsent_full_phobert,Full ViPragSent PhoBERT,full,phobert_base,20260521,,pragmatic;ordinary;polarity_ece;profiling,test,reused_predictions;reused_profiles,model_weights;tokenizer;runtime_profile,vipragsent_full_phobert,backbone_sensitivity,vipragsent_full_phobert:20260521,macro_prag_f1_test,backbone_sensitivity_v1,checkpoint_reuse,vinai/phobert-base,01daacda68afe13d83023d16ec647239e344a1e6,01daacda68afe13d83023d16ec647239e344a1e6,vncorenlp_rdrsegmenter,locked-v1,vipragsent_full_phobert:20260521,,,NOT_APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
backbone_sensitivity_vipragsent_full_phobert_20260522,backbone_sensitivity_vipragsent_full_phobert_20260522,backbone_sensitivity,vipragsent_full_phobert,vipragsent_full_phobert,Full ViPragSent PhoBERT,full,phobert_base,20260522,,pragmatic;ordinary;polarity_ece;profiling,test,reused_predictions;reused_profiles,model_weights;tokenizer;runtime_profile,vipragsent_full_phobert,backbone_sensitivity,vipragsent_full_phobert:20260522,macro_prag_f1_test,backbone_sensitivity_v1,checkpoint_reuse,vinai/phobert-base,01daacda68afe13d83023d16ec647239e344a1e6,01daacda68afe13d83023d16ec647239e344a1e6,vncorenlp_rdrsegmenter,locked-v1,vipragsent_full_phobert:20260522,,,NOT_APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
backbone_sensitivity_vipragsent_full_phobert_20260523,backbone_sensitivity_vipragsent_full_phobert_20260523,backbone_sensitivity,vipragsent_full_phobert,vipragsent_full_phobert,Full ViPragSent PhoBERT,full,phobert_base,20260523,,pragmatic;ordinary;polarity_ece;profiling,test,reused_predictions;reused_profiles,model_weights;tokenizer;runtime_profile,vipragsent_full_phobert,backbone_sensitivity,vipragsent_full_phobert:20260523,macro_prag_f1_test,backbone_sensitivity_v1,checkpoint_reuse,vinai/phobert-base,01daacda68afe13d83023d16ec647239e344a1e6,01daacda68afe13d83023d16ec647239e344a1e6,vncorenlp_rdrsegmenter,locked-v1,vipragsent_full_phobert:20260523,,,NOT_APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
backbone_sensitivity_vipragsent_full_vistral_20260521,backbone_sensitivity_vipragsent_full_vistral_20260521,backbone_sensitivity,vipragsent_full_vistral,vipragsent_full_vistral,Full ViPragSent Vistral,full,vistral_7b,20260521,,pragmatic;ordinary;polarity_ece;profiling,test,reused_predictions;reused_profiles,model_weights;tokenizer;runtime_profile,vipragsent_full_vistral,backbone_sensitivity,vipragsent_full_vistral:20260521,macro_prag_f1_test,backbone_sensitivity_v1,checkpoint_reuse,Viet-Mistral/Vistral-7B-Chat,d331b64e61b935cc43c2b3010ae9fb4fde599b45,d331b64e61b935cc43c2b3010ae9fb4fde599b45,vncorenlp_rdrsegmenter,locked-v1,vipragsent_full_vistral:20260521,,,NOT_APPLICABLE,True,NOT_STARTED,PENDING_USER_APPROVAL,RESOLVED,RESOLVED
