sample_id,source_row,adjudication_required,disagreement_fields,adjudicated_fields_recorded
fresh_visobert_09009,653,0,,none
fresh_visobert_01036,654,0,,none
fresh_visobert_01071,655,0,,none
fresh_visobert_08468,656,0,,none
fresh_visobert_03651,657,0,,none
fresh_visobert_08224,658,0,,none
fresh_visobert_09500,659,0,,none
fresh_visobert_05461,660,1,code_switching,code_switching
fresh_visobert_10655,661,0,,none
fresh_visobert_09862,662,1,idiom_figurative,idiom_figurative
fresh_visobert_02862,663,0,,none
fresh_visobert_07242,664,0,,none
fresh_visobert_11011,665,0,,none
fresh_visobert_09099,666,1,mocking|emotion,"mocking,emotion"
fresh_visobert_02340,667,1,implicit_sentiment|irony|polarity,"implicit_sentiment,irony,polarity"
fresh_visobert_04133,668,1,idiom_figurative,idiom_figurative
fresh_visobert_10148,669,0,,none
fresh_visobert_07341,670,1,implicit_sentiment|emotion,"implicit_sentiment,emotion"
fresh_visobert_04663,671,1,idiom_figurative|mocking|emotion,"idiom_figurative,mocking,emotion"
fresh_visobert_09024,672,0,,sarcasm
fresh_visobert_00283,673,0,,none
fresh_visobert_05494,674,1,code_switching|mocking|emotion,"code_switching,mocking,emotion"
fresh_visobert_11639,675,0,,none
fresh_visobert_09823,676,0,,none
fresh_visobert_01039,677,0,,none
fresh_visobert_07559,678,0,,none
fresh_visobert_07957,679,0,,none
fresh_visobert_04600,680,0,,none
fresh_visobert_05260,681,0,,none
fresh_visobert_08821,682,0,,none
fresh_visobert_08332,683,1,code_switching,code_switching
fresh_visobert_08174,684,1,emotion,emotion
fresh_visobert_02503,685,0,,none
fresh_visobert_08066,686,0,,none
fresh_visobert_09155,687,0,,none
fresh_visobert_09206,688,1,code_switching|mocking|emotion,"code_switching,mocking,emotion"
fresh_visobert_03294,689,0,,none
fresh_visobert_07196,690,0,,none
fresh_visobert_01704,691,1,code_switching,code_switching
fresh_visobert_08928,692,0,,none
fresh_visobert_01255,693,1,code_switching,code_switching
fresh_visobert_10457,694,0,,none
fresh_visobert_11268,695,0,,none
fresh_visobert_10156,696,1,emotion,emotion
fresh_visobert_07769,697,0,,sarcasm
fresh_visobert_10174,698,0,,none
fresh_visobert_06856,699,0,,none
fresh_visobert_09146,700,0,,none
fresh_visobert_04460,701,0,,none
fresh_visobert_06983,702,0,,none
fresh_visobert_08760,703,0,,none
fresh_visobert_03328,704,0,,none
fresh_visobert_10447,705,0,,none
fresh_visobert_05006,706,0,,none
fresh_visobert_05089,707,0,,none
fresh_visobert_08308,708,0,,none
fresh_visobert_04433,709,1,code_switching,code_switching
fresh_visobert_02667,710,0,,none
fresh_visobert_01153,711,1,emotion,emotion
fresh_visobert_08148,712,0,,none
fresh_visobert_02054,713,0,,none
fresh_visobert_07834,714,0,,none
fresh_visobert_09634,715,0,,none
fresh_visobert_03685,716,1,idiom_figurative,idiom_figurative
fresh_visobert_07461,717,0,,none
fresh_visobert_07571,718,1,code_switching,code_switching
fresh_visobert_01386,719,1,idiom_figurative|mocking|emotion,"idiom_figurative,mocking,emotion"
fresh_visobert_01193,720,1,mocking|emotion,"mocking,emotion"
fresh_visobert_11552,721,1,polarity,polarity
fresh_visobert_00153,722,0,,none
fresh_visobert_07671,723,0,,none
fresh_visobert_03500,724,0,,none
fresh_visobert_09122,725,1,emotion,emotion
fresh_visobert_02434,726,0,,none
fresh_visobert_10796,727,0,,none
fresh_visobert_00893,728,0,,none
fresh_visobert_08007,729,0,,none
fresh_visobert_05491,730,0,,none
fresh_visobert_11104,731,0,,none
fresh_visobert_03659,732,1,emotion,emotion
fresh_visobert_05152,733,0,,none
fresh_visobert_06507,734,0,,none
fresh_visobert_06923,735,0,,none
fresh_visobert_00542,736,0,,none
fresh_visobert_09124,737,1,emotion,emotion
fresh_visobert_00693,738,0,,none
fresh_visobert_10488,739,1,idiom_figurative,idiom_figurative
fresh_visobert_04183,740,0,,none
fresh_visobert_07550,741,1,polarity,polarity
fresh_visobert_05450,742,0,,none
fresh_visobert_10960,743,0,,none
fresh_visobert_00348,744,0,,none
fresh_visobert_05996,745,0,,none
fresh_visobert_04946,746,0,,none
fresh_visobert_10552,747,0,,none
fresh_visobert_08077,748,0,,none
fresh_visobert_00083,749,1,mocking|emotion,"mocking,emotion"
fresh_visobert_01680,750,1,emotion,emotion
fresh_visobert_03354,751,0,,none
fresh_visobert_06056,752,0,,none
fresh_visobert_07214,753,1,emotion,emotion
fresh_visobert_09854,754,0,,none
fresh_visobert_06151,755,0,,none
fresh_visobert_08739,756,1,polarity|emotion,"polarity,emotion"
fresh_visobert_02018,757,0,,none
fresh_visobert_09993,758,0,,none
fresh_visobert_05676,759,0,,none
fresh_visobert_10648,760,1,mocking,mocking
fresh_visobert_01789,761,0,,none
fresh_visobert_02330,762,0,,none
fresh_visobert_02347,763,0,,none
fresh_visobert_09513,764,0,,none
fresh_visobert_01178,765,0,,none
fresh_visobert_10270,766,0,,none
fresh_visobert_02290,767,0,,none
fresh_visobert_02707,768,0,,none
fresh_visobert_06037,769,0,,none
fresh_visobert_00926,770,1,emotion,emotion
fresh_visobert_02515,771,0,,none
fresh_visobert_07816,772,0,,none
fresh_visobert_03932,773,1,mocking,mocking
fresh_visobert_10260,774,0,,none
fresh_visobert_09777,775,1,polarity,polarity
fresh_visobert_05481,776,0,,none
fresh_visobert_04044,777,0,,none
fresh_visobert_07580,778,0,,none
fresh_visobert_00935,779,1,polarity,polarity
fresh_visobert_08669,780,0,,none
fresh_visobert_09822,781,0,,none
fresh_visobert_01026,782,0,,none
fresh_visobert_00239,783,0,,none
fresh_visobert_02060,784,0,,none
fresh_visobert_04087,785,0,,none
fresh_visobert_11847,786,0,,none
fresh_visobert_11895,787,1,polarity,polarity
fresh_visobert_09751,788,0,,none
fresh_visobert_05979,789,0,,none
fresh_visobert_00324,790,0,,none
fresh_visobert_02978,791,1,mocking|emotion,"mocking,emotion"
fresh_visobert_01598,792,1,idiom_figurative,idiom_figurative
fresh_visobert_00152,793,0,,none
fresh_visobert_01238,794,0,,none
fresh_visobert_03636,795,0,,none
fresh_visobert_02450,796,0,,none
fresh_visobert_00945,797,1,code_switching,code_switching
fresh_visobert_05035,798,0,,none
fresh_visobert_03686,799,0,,none
fresh_visobert_01513,800,0,,none
fresh_visobert_09368,801,0,,none
fresh_visobert_11340,802,0,,none
fresh_visobert_05650,803,0,,none
fresh_visobert_02185,804,1,code_switching,code_switching
fresh_visobert_03010,805,0,,none
fresh_visobert_05031,806,0,,none
fresh_visobert_09542,807,0,,none
fresh_visobert_08189,808,0,,none
fresh_visobert_08462,809,0,,none
fresh_visobert_08043,810,1,implicit_sentiment,implicit_sentiment
fresh_visobert_06011,811,0,,none
fresh_visobert_10785,812,0,,none
fresh_visobert_03060,813,0,,none
fresh_visobert_09479,814,1,code_switching,code_switching
fresh_visobert_10639,815,0,,none
fresh_visobert_04642,816,0,,none
fresh_visobert_04543,817,0,,none
fresh_visobert_05112,818,0,,none
fresh_visobert_10191,819,0,,none
fresh_visobert_09069,820,1,idiom_figurative,idiom_figurative
fresh_visobert_00545,821,1,emotion,emotion
fresh_visobert_11546,822,0,,none
fresh_visobert_07493,823,0,,none
fresh_visobert_04695,824,0,,none
fresh_visobert_01212,825,0,,none
fresh_visobert_11658,826,0,,none
fresh_visobert_03469,827,0,,none
fresh_visobert_10124,828,0,,none
fresh_visobert_06346,829,0,,none
fresh_visobert_10872,830,1,idiom_figurative,idiom_figurative
fresh_visobert_08687,831,0,,none
fresh_visobert_00496,832,0,,none
fresh_visobert_11562,833,0,,none
fresh_visobert_00613,834,0,,none
fresh_visobert_05355,835,0,,none
fresh_visobert_08895,836,1,idiom_figurative,idiom_figurative
fresh_visobert_00457,837,0,,none
fresh_visobert_09403,838,0,,none
fresh_visobert_10031,839,0,,none
fresh_visobert_08618,840,0,,none
fresh_visobert_04968,841,0,,none
fresh_visobert_04606,842,0,,none
fresh_visobert_02240,843,0,,none
fresh_visobert_08502,844,0,,none
fresh_visobert_03146,845,0,,none
fresh_visobert_08782,846,0,,none
fresh_visobert_02939,847,1,mocking,mocking
fresh_visobert_07439,848,0,,none
fresh_visobert_05930,849,0,,none
fresh_visobert_07932,850,1,emotion,emotion
fresh_visobert_04437,851,0,,none
fresh_visobert_08063,852,1,sarcasm,sarcasm
fresh_visobert_00554,853,0,,none
fresh_visobert_01800,854,0,,none
fresh_visobert_11263,855,1,emotion,emotion
fresh_visobert_09811,856,0,,none
fresh_visobert_06742,857,1,polarity,polarity
fresh_visobert_00742,858,0,,none
fresh_visobert_05767,859,1,idiom_figurative|emotion,"idiom_figurative,emotion"
fresh_visobert_10281,860,1,mocking|emotion,"mocking,emotion"
fresh_visobert_04904,861,0,,none
fresh_visobert_09053,862,0,,none
fresh_visobert_01612,863,0,,none
fresh_visobert_01443,864,0,,none
fresh_visobert_09501,865,0,,none
fresh_visobert_02805,866,0,,none
fresh_visobert_08789,867,1,emotion,emotion
fresh_visobert_03206,868,0,,none
fresh_visobert_04260,869,1,emotion,emotion
fresh_visobert_03565,870,0,,none
fresh_visobert_06295,871,0,,none
fresh_visobert_04267,872,1,emotion,emotion
fresh_visobert_07653,873,1,polarity|emotion,"polarity,emotion"
fresh_visobert_05120,874,1,idiom_figurative|mocking|emotion,"idiom_figurative,mocking,emotion"
fresh_visobert_00372,875,0,,none
fresh_visobert_07149,876,0,,none
fresh_visobert_05907,877,1,polarity,polarity
fresh_visobert_05649,878,1,mocking|emotion,"mocking,emotion"
fresh_visobert_08427,879,0,,sarcasm
fresh_visobert_05703,880,0,,none
fresh_visobert_09593,881,0,,none
fresh_visobert_02824,882,0,,none
fresh_visobert_01677,883,0,,none
fresh_visobert_00967,884,0,,none
fresh_visobert_09220,885,0,,none
fresh_visobert_08412,886,0,,none
fresh_visobert_05548,887,1,emotion,emotion
fresh_visobert_03485,888,0,,none
fresh_visobert_06404,889,0,,none
fresh_visobert_02483,890,1,emotion,emotion
fresh_visobert_02931,891,0,,none
fresh_visobert_06494,892,0,,none
fresh_visobert_08958,893,0,,none
fresh_visobert_02871,894,0,,none
fresh_visobert_09896,895,0,,none
fresh_visobert_01122,896,1,idiom_figurative,idiom_figurative
fresh_visobert_08058,897,0,,none
fresh_visobert_08944,898,0,,none
fresh_visobert_01484,899,0,,none
fresh_visobert_10251,900,0,,none
fresh_visobert_11808,901,0,,none
fresh_visobert_09559,902,1,implicit_sentiment,implicit_sentiment
fresh_visobert_09911,903,1,emotion,emotion
fresh_visobert_09495,904,0,,none
fresh_visobert_05322,905,0,,none
fresh_visobert_00827,906,1,emotion,emotion
fresh_visobert_07689,907,1,polarity,polarity
fresh_visobert_00932,908,0,,none
fresh_visobert_07603,909,0,,none
fresh_visobert_06998,910,1,code_switching,code_switching
fresh_visobert_09286,911,1,polarity,polarity
fresh_visobert_09348,912,0,,none
fresh_visobert_08445,913,1,mocking,mocking
fresh_visobert_04195,914,1,idiom_figurative|polarity,"idiom_figurative,polarity"
fresh_visobert_06602,915,0,,none
fresh_visobert_05853,916,1,emotion,emotion
fresh_visobert_05631,917,0,,none
fresh_visobert_04503,918,0,,none
fresh_visobert_09035,919,0,,none
fresh_visobert_04468,920,0,,none
fresh_visobert_10019,921,0,,none
fresh_visobert_07474,922,0,,none
fresh_visobert_10487,923,0,,none
fresh_visobert_11007,924,0,,none
fresh_visobert_09115,925,0,,none
fresh_visobert_05225,926,0,,none
fresh_visobert_06601,927,1,emotion,emotion
fresh_visobert_08367,928,0,,none
fresh_visobert_05958,929,0,,none
fresh_visobert_01126,930,0,,none
fresh_visobert_11976,931,0,,none
fresh_visobert_09546,932,0,,none
fresh_visobert_04750,933,0,,none
fresh_visobert_09266,934,0,,none
fresh_visobert_10190,935,1,polarity|emotion,"polarity,emotion"
fresh_visobert_01507,936,0,,none
fresh_visobert_04681,937,0,,none
fresh_visobert_04126,938,0,,none
fresh_visobert_05114,939,0,,none
fresh_visobert_03143,940,1,emotion,emotion
fresh_visobert_06741,941,0,,none
fresh_visobert_08684,942,0,,none
fresh_visobert_08023,943,0,,none
fresh_visobert_02741,944,1,polarity,polarity
fresh_visobert_00260,945,0,,none
fresh_visobert_06493,946,0,,none
fresh_visobert_01664,947,0,,none
fresh_visobert_02448,948,0,,none
fresh_visobert_05517,949,0,,none
fresh_visobert_02656,950,0,,none
fresh_visobert_07095,951,0,,none
fresh_visobert_08399,952,0,,none
fresh_visobert_04586,953,0,,none
fresh_visobert_00792,954,1,emotion,emotion
fresh_visobert_05723,955,1,mocking,mocking
fresh_visobert_01384,956,1,sarcasm,sarcasm
fresh_visobert_02286,957,1,mocking,mocking
fresh_visobert_08366,958,0,,none
fresh_visobert_04768,959,1,mocking|emotion,"mocking,emotion"
fresh_visobert_10122,960,0,,none
fresh_visobert_11937,961,0,,none
fresh_visobert_06317,962,0,,none
fresh_visobert_11629,963,0,,none
fresh_visobert_03380,964,0,,none
fresh_visobert_04845,965,0,,none
fresh_visobert_01994,966,0,,none
fresh_visobert_07210,967,1,idiom_figurative,idiom_figurative
fresh_visobert_11525,968,0,,none
fresh_visobert_01653,969,0,,none
fresh_visobert_06654,970,0,,none
fresh_visobert_09597,971,1,emotion,emotion
fresh_visobert_07748,972,0,,none
fresh_visobert_06920,973,0,,none
fresh_visobert_10634,974,0,,none
fresh_visobert_05141,975,0,,none
fresh_visobert_02914,976,1,idiom_figurative,idiom_figurative
fresh_visobert_00955,977,0,,none
fresh_visobert_09258,978,1,emotion,emotion
fresh_visobert_07870,979,0,,none
fresh_visobert_08321,980,0,,none
fresh_visobert_05244,981,1,emotion,emotion
fresh_visobert_09216,982,0,,none
fresh_visobert_06093,983,1,mocking,mocking
fresh_visobert_09424,984,1,emotion,emotion
fresh_visobert_00289,985,0,,none
fresh_visobert_01522,986,0,,none
fresh_visobert_04902,987,1,mocking|emotion,"mocking,emotion"
fresh_visobert_05243,988,0,,none
fresh_visobert_07618,989,1,sarcasm|polarity,"sarcasm,polarity"
fresh_visobert_08607,990,0,,none
fresh_visobert_11538,991,1,idiom_figurative,idiom_figurative
fresh_visobert_10524,992,0,,none
fresh_visobert_08886,993,0,,none
fresh_visobert_06550,994,0,,none
fresh_visobert_11118,995,1,emotion,emotion
fresh_visobert_05183,996,1,code_switching|emotion,"code_switching,emotion"
fresh_visobert_10074,997,0,,none
fresh_visobert_08848,998,0,,none
fresh_visobert_11074,999,0,,none
fresh_visobert_03687,1000,1,emotion,emotion
fresh_visobert_07285,1001,0,,none
fresh_visobert_01589,1002,1,polarity,polarity
fresh_visobert_01888,1003,0,,none
fresh_visobert_11726,1004,1,idiom_figurative|emotion,"idiom_figurative,emotion"
fresh_visobert_09739,1005,0,,none
fresh_visobert_08054,1006,0,,none
fresh_visobert_05417,1007,1,emotion,emotion
fresh_visobert_00865,1008,0,,none
fresh_visobert_07354,1009,0,,none
fresh_visobert_02200,1010,0,,none
fresh_visobert_07218,1011,0,,none
fresh_visobert_05379,1012,1,polarity|emotion,"polarity,emotion"
fresh_visobert_07903,1013,0,,none
fresh_visobert_07767,1014,0,,none
fresh_visobert_07943,1015,1,sarcasm,sarcasm
fresh_visobert_00075,1016,1,mocking,mocking
fresh_visobert_03298,1017,0,,none
fresh_visobert_00473,1018,0,,none
fresh_visobert_05084,1019,0,,none
fresh_visobert_05040,1020,0,,none
fresh_visobert_03123,1021,0,,none
fresh_visobert_02248,1022,0,,none
fresh_visobert_08682,1023,0,,none
fresh_visobert_00918,1024,1,idiom_figurative,idiom_figurative
fresh_visobert_00116,1025,1,implicit_sentiment,implicit_sentiment
fresh_visobert_00832,1026,1,mocking|emotion,"mocking,emotion"
fresh_visobert_02106,1027,1,emotion,emotion
fresh_visobert_10483,1028,0,,none
fresh_visobert_02849,1029,0,,none
fresh_visobert_03799,1030,0,,none
fresh_visobert_01610,1031,0,,none
fresh_visobert_05796,1032,0,,none
fresh_visobert_03532,1033,1,code_switching,code_switching
fresh_visobert_00915,1034,1,polarity,polarity
fresh_visobert_04556,1035,1,code_switching,code_switching
fresh_visobert_05801,1036,1,emotion,emotion
fresh_visobert_10514,1037,0,,none
fresh_visobert_11923,1038,0,,none
fresh_visobert_04153,1039,0,,none
fresh_visobert_09994,1040,0,,none
fresh_visobert_04918,1041,1,mocking|emotion,"mocking,emotion"
fresh_visobert_01239,1042,1,emotion,emotion
fresh_visobert_02203,1043,0,,none
fresh_visobert_08207,1044,0,,none
fresh_visobert_10905,1045,0,,none
fresh_visobert_06756,1046,0,,none
fresh_visobert_03253,1047,1,implicit_sentiment|code_switching,"implicit_sentiment,code_switching"
fresh_visobert_07455,1048,0,,none
fresh_visobert_03606,1049,0,,none
fresh_visobert_02422,1050,0,,none
fresh_visobert_04873,1051,1,emotion,emotion
fresh_visobert_06038,1052,1,emotion,emotion
fresh_visobert_02601,1053,0,,none
fresh_visobert_07110,1054,0,,none
fresh_visobert_03934,1055,0,,none
fresh_visobert_02974,1056,1,polarity,polarity
fresh_visobert_10760,1057,0,,none
fresh_visobert_04163,1058,0,,none
fresh_visobert_05195,1059,0,,none
fresh_visobert_09402,1060,0,,none
fresh_visobert_08212,1061,0,,none
fresh_visobert_04687,1062,0,,none
fresh_visobert_11983,1063,1,polarity|emotion,"polarity,emotion"
fresh_visobert_01158,1064,0,,none
fresh_visobert_07846,1065,1,emotion,emotion
fresh_visobert_05197,1066,0,,none
fresh_visobert_02964,1067,0,,none
fresh_visobert_04980,1068,0,,none
fresh_visobert_00602,1069,0,,none
fresh_visobert_02478,1070,1,emotion,emotion
fresh_visobert_05738,1071,0,,none
fresh_visobert_09656,1072,0,,none
fresh_visobert_04615,1073,0,,none
fresh_visobert_00651,1074,0,,none
fresh_visobert_07050,1075,0,,none
fresh_visobert_06804,1076,0,,none
fresh_visobert_06676,1077,1,code_switching|emotion,"code_switching,emotion"
fresh_visobert_03067,1078,0,,none
fresh_visobert_08553,1079,0,,none
fresh_visobert_04062,1080,0,,none
fresh_visobert_07409,1081,1,sarcasm,sarcasm
fresh_visobert_03929,1082,0,,none
fresh_visobert_00427,1083,1,mocking,mocking
fresh_visobert_11143,1084,0,,none
fresh_visobert_02760,1085,1,mocking|emotion,"mocking,emotion"
fresh_visobert_01603,1086,0,,none
fresh_visobert_10162,1087,0,,none
fresh_visobert_02812,1088,0,,none
fresh_visobert_05335,1089,1,mocking|emotion,"mocking,emotion"
fresh_visobert_02122,1090,0,,none
fresh_visobert_10609,1091,1,code_switching,code_switching
fresh_visobert_10493,1092,0,,none
fresh_visobert_05251,1093,0,,none
fresh_visobert_00989,1094,1,code_switching,code_switching
fresh_visobert_00357,1095,0,,none
fresh_visobert_07007,1096,1,code_switching,code_switching
fresh_visobert_10553,1097,0,,sarcasm
fresh_visobert_07101,1098,0,,none
fresh_visobert_01152,1099,0,,none
fresh_visobert_01328,1100,0,,none
fresh_visobert_09277,1101,1,code_switching|emotion,"code_switching,emotion"
fresh_visobert_04266,1102,1,code_switching|polarity|emotion,"code_switching,polarity,emotion"
