id,comment,label
train_002804,"Tôi thực sự không thích cuốn sách này. Tôi không thích nó cũng như tất cả những loại sách self-help ngày nay. Về cơ bản thì thông điệp của tác giả muốn nhắn gửi đến là: nếu bạn muốn làm một việc gì đó bạn hãy thực hiện nó hết sức mình không quan tâm đến những gì xung quanh không nghi ngờ gì về việc đó và trên hết không cần để ý đến những chỉ trích nhắm vào bạn. 	Tôi không đồng ý với quan điểm của tác giả không chỉ bởi vì quan điểm đó sai, mà bởi vì nó quá tệ. 
	Nếu vì bạn đam mê một thứ gì đó, điều đó chưa chắc đã là tốt. Theo quan điểm của tôi, thông điệp “đi theo tiếng gọi của trái tim” không phải lúc nào cũng đúng. Tại sao con tim chúng ta lại tin vào những điều phi logic ? Chúng ta là ai nếu tự cho mình quyền phán xét sự thật ? Chẳng phải rằng không một ai muốn nhìn thấy những kết quả đạt được từ sự nỗ lực của bản thân hóa ra lại khiến ta thất vọng hay sao ? 
	Chưa hết, tôi đánh giá thông điệp “không được phép đa nghi” là một thông điệp tệ. Nếu chúng ta không hoài nghi, thì đó chính là cách tốt nhất để tự biến mình thành một kể thiếu hiểu biết, hay tệ hơn là thành một người mù. Nếu một ai đó không cân nhắc nghiêm túc về thứ mà họ theo đuổi, vì sao lại tin vào điều đó - mà có thể điều ngược lại mới là đúng - thì tôi tin rằng họ đang cư xử theo một cách nguy hiểm và thiếu trung thực.
	Tôi tin rằng việc không để ý đến những chỉ trích từ người xung quanh là một sai lầm nghiêm trọng trong thế giới hiện đại ngày nay. Một số người thường ngó lơ sự cần thiết của tập thể cộng đồng. Họ quá đề cao quyền và nhu cầu của cá nhân. Trong một số trường hợp nhất định việc đi ngược lại với tập thể có thể là đúng. Nhưng sẽ là rất cần thiết khi chúng ta cân nhắc ý kiến của mọi người trước khi quyết định điều gì đó.",negative
train_012987,Ko tốt. Hàng rất mới. Made in japan nhưng tem dán bị bong. Ko nên ham rẻ ( hàng nhật mà chỉ có 100k) bao ship.,neutral
train_001264,đã mua 2 quả và bị hỏng cả 2 trong 2 ngày vỏ banh mỏng không đều. Chất lượng kém. không bao giờ mua lại,negative
train_007183,So với mức giá thì sản phẩm quá OKe chủ shop nhắn tin nhiệt tình,positive
train_006444,Vải mịn đep  đường kim mũi chỉ chuẩn  fom dáng đẹp  Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,positive
train_011279,"Thật dễ dàng xác định đối tượng tham nhũng là ai , chắc chắn phải là những người có chức có quyền , muốn có chức quyền thì phải bổ nhiệm .",negative
train_011280,chất lượng tạm ổn so với giá tiền khá rẻ v cũng ok rồi,positive
train_012321, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn lần nào cũng hài lòng với shop,positive
train_004530,10c bị lỗi 2chiec,neutral
train_003097,đây không có bọc đa đành còn bị nhăn với rách nữa dính bụi với cát chả hiểu tiki đóng gói trong nhà hay ngoài biển nữa quá tệ,negative
train_005829, Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất lâu  không bị vỡ ,positive
train_012219,mẫu này ở ngoài ko giống h.a cho lắmmàu ngoài đậm quá,negative
train_010218,"ban hang thi nhanh ma khi giao thi chi co mot mau thoi Jo hỏi thi Ko tl
",negative
train_014460,"Màu sắc thì ok giống hình   nhưng thấy kiểu dáng thì khác hình trên shop hình đã đăng lên  . nhưng mang thì cũng êm chân . mua 3 dãn phẩm thấy thích . đáng tiền   lần sao sẽ ủng hộ shop tiếp tục ạ .
 Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh",positive
train_004858,ok. hàng đáng tiền,positive
train_014419,Mua rồi bỏ vào thùng rác 😑,negative
train_006602,Hàng gia công,negative
train_001279, Chất lượng sản phẩm tuyệt vời mày hơi có khác so với ảnh (chưa đủ sáng) nhưng mềm mịn và tuyệt vời ,positive
train_002820, Thời gian giao hàng rất nhanh Rất đáng tiền Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn,positive
train_011366,Ba lô con gà may bị lệch hẳn đi 1 bên chất lượng quá kém!,negative
train_009620,Đẹp hết chỗ chê 😍😍 nhìn sang chảnh ghê lắm 😚😚 ,positive
train_001006,Ngon cực. K bể nhiều lắm so với mẻ nguyên. Đã mua lần 2 😂😂 bịch to chà bá. Giao hàng cực nhanh 👍👍,neutral
train_010833,"sản phẩm rất đạp, sh phục vụ dth . Mik chắc chắn sẽ mua hàng  1 lần nx!!!
",positive
train_003316,Thảm đẹp y hình giao hàng nhanh,positive
train_011002,Mua online nhưng rất tuyệt vời mặt 32 mm cho nữ đeo rất vừa vặn tks shop nhiều :),positive
train_003092, Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Chất lượng sản phẩm kém,negative
train_008355,Hàng chất lượng kém quá vừa  bóc túi bóng đã thấy bong chỉ! ,negative
train_008609, Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém chủ shop ý thức kém cố tình giao hang lỗi,negative
train_013158,Đóng gói cẩn thận phục vụ chu đáo. Chất lượng sản phẩm quá ok cảm ơn shop về sản phẩm và quà tặng nhỏ nhiều lắm. ,positive
train_003645, Chất lượng sản phẩm tuyệt vời.rẽ và mang êm.,positive
train_002255,hình dán bị lẹch,neutral
train_011591,Sai duoc may bua hu mẹ cai bo,negative
train_005206,Khô gà quá uớt.  quá vụn.   Chất lượng sản phẩm rất kém,negative
train_015380,Vỏ chặn bị dính bẩn như qua sd rôigiặt ko sạch. Vỏ đỗ thô to. Vỏ cũng ko đc mềm mại lắm,negative
train_000956,Chat luong kem.,neutral
train_013966, Chất lượng sản phẩm tuyệt vời nhưng ko hiểu sao size ko chuẩn size to hơn bình thường 2 số. Bình thường mình mang 37mà mình đặt mua 36 nhưng mang vẫn rộng rinh,neutral
train_003952,size nhỏ xíu XXL mà như size S 1 lần và mãi mãi...,neutral
train_011052, Chất lượng sản phẩm rất kém hàng Em lấy 1 cái kính 1 cái đồng hồ. ,neutral
train_011848,Đặt mua màu trắng. Báo ok có hàng. Giao thì giao màu đen. Shop làm ăn kém,negative
train_010343,Nó tệ hơn so với những gì mình tưởng. mua nó mà khớp nó sát màn hình khiến cho lớp dán màn hình phải bong ra. hình như nó không phù hợp để cho con s7 edge đâu lớp kim loại ở dưới thì mỏng. mới rớt cái nó đã móp vào rồi giống như miếng nhôm mỏng vác lên vậy mà như thế thì làm sao đảm bảo chống lực va đập khi nó bị rớt xuống.,negative
train_006443, Chất lượng sản phẩm tuyệt vời. Chính hãng giá rẻ quá ngon,positive
train_008986,"5 sao cho shop về đóng gói và dịch vụ. Tuy nhiên chai hơi xước 1 chút. 
Tt khá là êm dịu nhưg có vẻ vẫn hơi gắt với da m :(( ( mua mp thì hên xui thôi) nhưng đc mua hàng chính hãng giá tốt là ok r. ",positive
train_012307, Thời gian giao hàng rất nhanh.hàng đẹp chất lượng,positive
train_009597,Cảm ơn shop nhé. Shop giao hàng nhanh  nhiệt tình nữa. Nhưng bị bên vận chuyển lưu kho lâu quá. Nhưng vẫn vote cho shop 5* vì phục vụ quá tốt nhen !,positive
train_004122,Hàng đẹp. Núm ăn dặm mềm chất lượng. Ok,positive
train_001173, Thời gian giao hàng rất nhanh giá rẻ mà giày cực chất! Êm chân lắm.thanks shop nhiều,positive
train_014270,"Máy bị lệch trục khoan bị lắc mũiMình muốn đổi lại
Khi nhận hàng ko dc thử
Nên h phát hiện mong đổi lại",negative
train_002896,Sản phẩm rất đáng tiền đóng gói cẩn thận,positive
train_007155,quá chất lượng tiếc là gửi 2 cái màu xanh( 1 đỏ  1 xanh la đẹp). Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn,positive
train_008121,"""Cái thiết kế của fuji, không chê vào đâu được. Mỗi lần cầm máy lên là cảm xúc lại trào dâng, ngắm máy thôi cũng đã thấy sướng rồi. Ăn chơi là phải sướng, hehe""",neutral
train_012337,Mùi thảo dược xơm xơm siêu yêu ❤️,positive
train_002885,Son lên màu đẹp và cảm ơn món quà nhỏ của shop,positive
train_006990,Cuốn sách này là của tác giả Rawdon Wyatt chứ không phải Nguyễn Hoàng Thanh Ly - Đặng Ái Vy.Trên bìa sách cũng không có ghi tên tác giả này sách này copy từ một cuốn sách khác cùng tên,negative
train_009843,Shop chọn ngay cho màu tím xấu k chịu dc,negative
train_014251,Đặt 1 màu giao 1 màu shop cũng không gọi điện báo hết màu có thể gửi màu khác không mà tự động gửi màu bất kỳ sản phẩm khác với ảnh,negative
train_012523,Mình nhận được hàng rồi thanks sh nha . Fback có tâm nè,positive
train_013803,Bị hư shop k rep ib,negative
train_010825,Hi thank shop nha cafe thơm ngon lắm,positive
train_008440,Dùng cũng ok đấy! Còn có cả chức năng soi đèn pin nữa,neutral
train_003408, Chất lượng sản phẩm tuyệt vời Áo rất mềm mịn và ấm. Siêu đáng yêu luôn!,positive
train_013303,Kính bị vỡ thì dùng kiểu gì,negative
train_002611,không giống hình. không có mã vạch mùi thì hôi toàn mùi hóa chất. kinh quá. k giám sài luôn. hàng giả,negative
train_005191,mi dep.,positive
train_006956,Túi đẹp khá rộng rãi nên mua,positive
train_005416,Mình vừa mua một cây màu đỏ hồng về mở ra thì nó thành hồng neon hình trên ảnh và bên ngoài khác nhau cả về chất lượng. Làm mình thất vọng nhiều,negative
train_010950,Ruột ọp ẹp. Dây cắm điện k chắc chắn. Hâm nóng khá lâu,neutral
train_014956,Gói hạt nêm đến tháng 3-2018 hết hạn mà nhìn nhàu nhĩ như bị dùng lâu rồi góc trên bên phải thì bị bong tróc. Nhìn mà chán. Shop nên rút kinh nghiệm chứ đồ thế ai muốn mua nữa,negative
train_006662,hàng ko đẹp lắm phía trước bị nhăn túi phía dưới,neutral
train_012236," Chất lượng sản phẩm tuyệt vời
Dóng 100% hình luôn ủng hộ dài dài ",positive
train_003446,Đâu phải chính hãng!,negative
train_013930,Mọi người không nên đặt. Hàng ko xài được Rất không đáng tiền,negative
train_000233," Đóng gói sản phẩm rất đẹp và chắc chắn
 Thời gian giao hàng rất nhanh. Date sữa mới tận 2020",positive
train_000402,Chọn 1 màu giao 1 màu lúc đặt hàng k nói trướcthất vọng quá toàn màu xấu,negative
train_001534, Chất lượng sản phẩm tuyệt vời. dau ty to ,positive
train_007735, Đóng gói sản phẩm đẹp và chắc chắn  Chất lượng sản phẩm tuyệt vời  Thời gian giao hàng nhanh sẽ ủng hộ shop.,positive
train_010716,Đồng hồ đẹp. shop gói hàng kĩ. Đặc biệt shop rất nhiệt tình và vui vẻ nữa.,positive
train_013356,Hang co ma giam nhung khong co cho nhap,neutral
train_003057,"ưu điểm nhỏ gọnnhược điểm đầu bút quá mềm sẽ bị lem
nước trong lọ dễ bị vón cục
mình mới mua xài k dc bao lâu đầu cọ bị rơi ra dính chặt dưới đầu mực bước....ko xài được nữa. sp tệ",negative
train_002106,"""Ip6. Thiết kế quá xấu, 2 cái vạch ăng ten nhìn kinh đc. Mầu thì mầu con gái bede. Giắc cắm với loa thiết kế ko đẹp so với s6. Nói chung nhìn tổng thể cái ip 6 của ip xấu thậm tệ.xấu không tưởng ( theo lời sam fan. )Cuối cùng sau 2 năm học hỏi. A sam đã copy đx mẫu ip6 của a táo. Lại thêm đc cái mầu hồng nam tính ( fan sung bảo thế ).Như kiểu thầy làm gì trò làmVậy. Mãi mãi chậy theo ko thấy mệt nhỉ.""",negative
train_003942, Đóng gói sản phẩm quá tệ  Chất lượng sản phẩm Không như shop nói ,positive
train_005630,Hàng không giống hình...  Đế giày bị cũ,negative
train_012042,Shop bọc cẩn thận bánh ngon.,positive
train_004415,"Có thể do mình đọc khi có những trông đợi quá nhiều vào bài học từ một tấm gương của tinh thần và sự quyết liệt cũng có thể do mình không quen lắm với dạng sách kinh tế... dù thế nào đi nữa thì với mình đây thật sự là cuốn sách gây thất vọng khiến mình rất tiếc số tiền bỏ ra. Tuy trên tựa đề có """"lựa chọn chiến lược"""" và """"kỳ tích"""" lời giới thiệu cũng có chi tiết câu nói nổi tiếng của Lee Kun Hee khá ấn tượng nhưng nội dung sách lại là những lời thuật đều đều chung chung và buồn chán mà thôi.",negative
train_007062,Ăn rất ngon con mình rất thích. Thanks!,positive
train_005637, Chất lượng sản phẩm tuyệt vời. Đẹp quá shop ạ. Đeo len xinh mà nổi da quá Shop phục vụ rất tốt Rất đáng tiền,positive
train_012983,Mực ngon  cay  không bị cứng hay chảy nước dính bao như mua ở trong siu thị  nói chung rẻ mà chất lượng tuyệt vời ^^,positive
train_011464, Chất lượng sản phẩm kém k giống hình,negative
train_012162, Đóng gói sản phẩm kém giao hàng bên trong gẫy 1 chân nhựa đỡ ở bên trong sản phẩm  nói chung là ko chấp nhận đc.,negative
train_011810,Vải dầy dặn hình xinh xắn dễ thương. Thank shop^^,positive
train_001304,"Màu rất là đẹp, chất phất cực kỳ pigmented luôn nha, hộp chắc, cầm cực kỳ thích tay xD  Shop gói kỹ nên không vỡ phấn, không móp hộp :3 
Sẽ ủng hộ shop lâu dài nè :3",positive
train_005987,Shop bán hàng lừa đảo...chúng tôi mún đổi hàng ko dc shop liên he.giao hàng ko đúng sản phẩm...,negative
train_001479, Thời gian giao hàng rất nhanh.đi lúc 8h nvậy có trễ k mà đồ ăn k đc tươi như mấy buffet ở chỗ khác.,neutral
